"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "Proportion" "Area"
35 "Disk" "McMinnville" 0.05 5 1 0.1 424
35 "Disk" "McMinnville" 0.05 5 1 0.2 931
35 "Disk" "McMinnville" 0.05 5 1 0.3 1498
35 "Disk" "McMinnville" 0.05 5 1 0.4 2119
35 "Disk" "McMinnville" 0.05 5 1 0.5 2800
35 "Disk" "McMinnville" 0.05 5 1 0.6 3547
35 "Disk" "McMinnville" 0.05 5 1 0.7 4374
35 "Disk" "McMinnville" 0.05 5 1 0.8 5295
35 "Disk" "McMinnville" 0.05 5 1 0.9 6361
35 "Disk" "McMinnville" 0.05 5 1 1 7845
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.1 164
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.2 364
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.3 596
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.4 862
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.5 1172
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.6 1534
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.7 1967
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.8 2518
36 "Ellipsoid" "McMinnville" 0.05 5 1 0.9 3305
36 "Ellipsoid" "McMinnville" 0.05 5 1 1 7845
37 "Disk" "Lindenberg" 0.05 5 1 0.1 440
37 "Disk" "Lindenberg" 0.05 5 1 0.2 960
37 "Disk" "Lindenberg" 0.05 5 1 0.3 1535
37 "Disk" "Lindenberg" 0.05 5 1 0.4 2165
37 "Disk" "Lindenberg" 0.05 5 1 0.5 2860
37 "Disk" "Lindenberg" 0.05 5 1 0.6 3618
37 "Disk" "Lindenberg" 0.05 5 1 0.7 4451
37 "Disk" "Lindenberg" 0.05 5 1 0.8 5377
37 "Disk" "Lindenberg" 0.05 5 1 0.9 6436
37 "Disk" "Lindenberg" 0.05 5 1 1 7845
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.1 143
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.2 314
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.3 512
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.4 740
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.5 1004
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.6 1313
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.7 1691
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.8 2177
38 "Ellipsoid" "Lindenberg" 0.05 5 1 0.9 2876
38 "Ellipsoid" "Lindenberg" 0.05 5 1 1 7845
39 "Disk" "Croker river" 0.05 5 1 0.1 544
39 "Disk" "Croker river" 0.05 5 1 0.2 1160
39 "Disk" "Croker river" 0.05 5 1 0.3 1818
39 "Disk" "Croker river" 0.05 5 1 0.4 2514
39 "Disk" "Croker river" 0.05 5 1 0.5 3247
39 "Disk" "Croker river" 0.05 5 1 0.6 4026
39 "Disk" "Croker river" 0.05 5 1 0.7 4858
39 "Disk" "Croker river" 0.05 5 1 0.8 5750
39 "Disk" "Croker river" 0.05 5 1 0.9 6720
39 "Disk" "Croker river" 0.05 5 1 1 7845
40 "Ellipsoid" "Croker river" 0.05 5 1 0.1 80
40 "Ellipsoid" "Croker river" 0.05 5 1 0.2 183
40 "Ellipsoid" "Croker river" 0.05 5 1 0.3 301
40 "Ellipsoid" "Croker river" 0.05 5 1 0.4 438
40 "Ellipsoid" "Croker river" 0.05 5 1 0.5 595
40 "Ellipsoid" "Croker river" 0.05 5 1 0.6 778
40 "Ellipsoid" "Croker river" 0.05 5 1 0.7 995
40 "Ellipsoid" "Croker river" 0.05 5 1 0.8 1267
40 "Ellipsoid" "Croker river" 0.05 5 1 0.9 1653
40 "Ellipsoid" "Croker river" 0.05 5 1 1 7845
41 "Disk" "Phillip SW Belize" 0 5 1 0.1 359
41 "Disk" "Phillip SW Belize" 0 5 1 0.2 795
41 "Disk" "Phillip SW Belize" 0 5 1 0.3 1296
41 "Disk" "Phillip SW Belize" 0 5 1 0.4 1861
41 "Disk" "Phillip SW Belize" 0 5 1 0.5 2493
41 "Disk" "Phillip SW Belize" 0 5 1 0.6 3201
41 "Disk" "Phillip SW Belize" 0 5 1 0.7 4000
41 "Disk" "Phillip SW Belize" 0 5 1 0.8 4914
41 "Disk" "Phillip SW Belize" 0 5 1 0.9 6027
41 "Disk" "Phillip SW Belize" 0 5 1 1 7845
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.1 202
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.2 444
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.3 723
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.4 1044
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.5 1414
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.6 1851
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.7 2374
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.8 3027
42 "Ellipsoid" "Phillip SW Belize" 0 5 1 0.9 3972
