"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "TotalRad"
2036 "Ellipsoid" "McMinnville" 0.05 5 9 1972198901.09823
2037 "Disk" "Lindenberg" 0.05 5 9 1657493874.95648
2038 "Ellipsoid" "Lindenberg" 0.05 5 9 1823300168.31405
2039 "Disk" "Croker river" 0.05 5 9 2298015754.7258
2040 "Ellipsoid" "Croker river" 0.05 5 9 2452995103.47806
2041 "Disk" "Phillip SW Belize" 0 5 9 1347895694.368
2042 "Ellipsoid" "Phillip SW Belize" 0 5 9 1413903437.30546
2043 "Disk" "Lake Charles" 0 5 9 1299418436.12091
2044 "Ellipsoid" "Lake Charles" 0 5 9 1401951980.27565
2045 "Disk" "McMinnville" 0 5 9 1606456480.43433
2046 "Ellipsoid" "McMinnville" 0 5 9 1769746984.37527
2047 "Disk" "Lindenberg" 0 5 9 1469136914.73544
2048 "Ellipsoid" "Lindenberg" 0 5 9 1640366373.88782
2049 "Disk" "Croker river" 0 5 9 2070571946.97893
2050 "Ellipsoid" "Croker river" 0 5 9 2231146476.61671
2051 "Disk" "Phillip SW Belize" 0.2 10 9 2294760510.6247
2052 "Ellipsoid" "Phillip SW Belize" 0.2 10 9 2351589208.03571
2053 "Disk" "Lake Charles" 0.2 10 9 2263450927.57411
2054 "Ellipsoid" "Lake Charles" 0.2 10 9 2351981221.21493
2055 "Disk" "McMinnville" 0.2 10 9 2763760627.62056
2056 "Ellipsoid" "McMinnville" 0.2 10 9 2905110805.90586
2057 "Disk" "Lindenberg" 0.2 10 9 2516368347.08519
2058 "Ellipsoid" "Lindenberg" 0.2 10 9 2663213079.47851
2059 "Disk" "Croker river" 0.2 10 9 3255683622.98317
2060 "Ellipsoid" "Croker river" 0.2 10 9 3408009733.61724
2061 "Disk" "Phillip SW Belize" 0.15 10 9 2079546801.91588
2062 "Ellipsoid" "Phillip SW Belize" 0.15 10 9 2139326866.55137
2063 "Disk" "Lake Charles" 0.15 10 9 2043742000.621
2064 "Ellipsoid" "Lake Charles" 0.15 10 9 2136636221.21236
2065 "Disk" "McMinnville" 0.15 10 9 2495554163.07484
2066 "Ellipsoid" "McMinnville" 0.15 10 9 2643725817.97584
2067 "Disk" "Lindenberg" 0.15 10 9 2272939493.76926
2068 "Ellipsoid" "Lindenberg" 0.15 10 9 2427066421.09291
2069 "Disk" "Croker river" 0.15 10 9 2963422656.4264
2070 "Ellipsoid" "Croker river" 0.15 10 9 3122858906.06428
2071 "Disk" "Phillip SW Belize" 0.1 10 9 1881481077.41321
2072 "Ellipsoid" "Phillip SW Belize" 0.1 10 9 1943913075.10499
2073 "Disk" "Lake Charles" 0.1 10 9 1841697301.34606
2074 "Ellipsoid" "Lake Charles" 0.1 10 9 1938567487.78298
2075 "Disk" "McMinnville" 0.1 10 9 2249072951.97979
2076 "Ellipsoid" "McMinnville" 0.1 10 9 2403289170.34649
2077 "Disk" "Lindenberg" 0.1 10 9 2049189904.70028
2078 "Ellipsoid" "Lindenberg" 0.1 10 9 2209764165.35183
2079 "Disk" "Croker river" 0.1 10 9 2694283659.91023
2080 "Ellipsoid" "Croker river" 0.1 10 9 2859948651.64966
2081 "Disk" "Phillip SW Belize" 0.05 10 9 1699538977.08669
2082 "Ellipsoid" "Phillip SW Belize" 0.05 10 9 1764301440.79695
2083 "Disk" "Lake Charles" 0.05 10 9 1656268930.55778
2084 "Ellipsoid" "Lake Charles" 0.05 10 9 1756703852.45714
2085 "Disk" "McMinnville" 0.05 10 9 2023007930.24816
2086 "Ellipsoid" "McMinnville" 0.05 10 9 2182439228.86497
2087 "Disk" "Lindenberg" 0.05 10 9 1843927170.96529
2088 "Ellipsoid" "Lindenberg" 0.05 10 9 2010054667.49885
2089 "Disk" "Croker river" 0.05 10 9 2446724102.66543
2090 "Ellipsoid" "Croker river" 0.05 10 9 2617699029.91946
2091 "Disk" "Phillip SW Belize" 0 10 9 1532747183.61062
2092 "Ellipsoid" "Phillip SW Belize" 0 10 9 1599498706.88186
2093 "Disk" "Lake Charles" 0 10 9 1486462546.54724
2094 "Ellipsoid" "Lake Charles" 0 10 9 1590030051.51254
2095 "Disk" "McMinnville" 0 10 9 1816121904.78995
2096 "Ellipsoid" "McMinnville" 0 10 9 1979891526.60116
2097 "Disk" "Lindenberg" 0 10 9 1656025392.44516
2098 "Ellipsoid" "Lindenberg" 0 10 9 1826758907.06348
2099 "Disk" "Croker river" 0 10 9 2219295651.83557
2100 "Ellipsoid" "Croker river" 0 10 9 2394632623.2199
2101 "Disk" "Phillip SW Belize" 0.2 15 9 2621730336.50661
2102 "Ellipsoid" "Phillip SW Belize" 0.2 15 9 2687571080.6974
2103 "Disk" "Lake Charles" 0.2 15 9 2598487239.76304
2104 "Ellipsoid" "Lake Charles" 0.2 15 9 2694601705.24074
2105 "Disk" "McMinnville" 0.2 15 9 3142394317.18865
2106 "Ellipsoid" "McMinnville" 0.2 15 9 3296539067.90713
2107 "Disk" "Lindenberg" 0.2 15 9 2852346910.5684
2108 "Ellipsoid" "Lindenberg" 0.2 15 9 3015734293.97563
2109 "Disk" "Croker river" 0.2 15 9 3527100458.38169
2110 "Ellipsoid" "Croker river" 0.2 15 9 3729958095.99335
2111 "Disk" "Phillip SW Belize" 0.15 15 9 2414467142.86773
2112 "Ellipsoid" "Phillip SW Belize" 0.15 15 9 2483110489.32256
2113 "Disk" "Lake Charles" 0.15 15 9 2387349517.85821
2114 "Ellipsoid" "Lake Charles" 0.15 15 9 2487308723.54887
2115 "Disk" "McMinnville" 0.15 15 9 2884194355.13362
2116 "Ellipsoid" "McMinnville" 0.15 15 9 3044108841.05427
2117 "Disk" "Lindenberg" 0.15 15 9 2617782777.85847
2118 "Ellipsoid" "Lindenberg" 0.15 15 9 2787509990.62313
2119 "Disk" "Croker river" 0.15 15 9 3241829916.17919
2120 "Ellipsoid" "Croker river" 0.15 15 9 3451342166.78611
2121 "Disk" "Phillip SW Belize" 0.1 15 9 2223283433.09722
2122 "Ellipsoid" "Phillip SW Belize" 0.1 15 9 2294441299.88998
2123 "Disk" "Lake Charles" 0.1 15 9 2192791402.39272
2124 "Ellipsoid" "Lake Charles" 0.1 15 9 2296209267.30159
2125 "Disk" "McMinnville" 0.1 15 9 2646544945.56537
2126 "Ellipsoid" "McMinnville" 0.1 15 9 2811407208.32685
2127 "Disk" "Lindenberg" 0.1 15 9 2401867716.09282
2128 "Ellipsoid" "Lindenberg" 0.1 15 9 2577041503.08204
2129 "Disk" "Croker river" 0.1 15 9 2978876536.08357
2130 "Ellipsoid" "Croker river" 0.1 15 9 3193986217.13536
2131 "Disk" "Phillip SW Belize" 0.05 15 9 2047210135.02268
2132 "Ellipsoid" "Phillip SW Belize" 0.05 15 9 2120583132.82673
2133 "Disk" "Lake Charles" 0.05 15 9 2013816679.18795
2134 "Ellipsoid" "Lake Charles" 0.05 15 9 2120298218.51769
2135 "Disk" "McMinnville" 0.05 15 9 2428197294.70478
2136 "Ellipsoid" "McMinnville" 0.05 15 9 2597153297.8175
2137 "Disk" "Lindenberg" 0.05 15 9 2203463678.064
2138 "Ellipsoid" "Lindenberg" 0.05 15 9 2383151967.53527
2139 "Disk" "Croker river" 0.05 15 9 2736744947.44198
2140 "Ellipsoid" "Croker river" 0.05 15 9 2956385036.48132
2141 "Disk" "Phillip SW Belize" 0 15 9 1885326948.45553
2142 "Ellipsoid" "Phillip SW Belize" 0 15 9 1960605652.64399
2143 "Disk" "Lake Charles" 0 15 9 1849480739.4007
2144 "Ellipsoid" "Lake Charles" 0 15 9 1958623520.31579
2145 "Disk" "McMinnville" 0 15 9 2227972376.83681
2146 "Ellipsoid" "McMinnville" 0 15 9 2400139890.74758
2147 "Disk" "Lindenberg" 0 15 9 2021497086.07767
2148 "Ellipsoid" "Lindenberg" 0 15 9 2204733640.27822
2149 "Disk" "Croker river" 0 15 9 2514031648.78419
2150 "Ellipsoid" "Croker river" 0 15 9 2737131329.0382
2151 "Disk" "Phillip SW Belize" 0.2 20 9 2994241082.65876
2152 "Ellipsoid" "Phillip SW Belize" 0.2 20 9 3085528177.28176
2153 "Disk" "Lake Charles" 0.2 20 9 2959944628.50649
2154 "Ellipsoid" "Lake Charles" 0.2 20 9 3088750692.0949
2155 "Disk" "McMinnville" 0.2 20 9 3527061339.01934
2156 "Ellipsoid" "McMinnville" 0.2 20 9 3732673934.26343
2157 "Disk" "Lindenberg" 0.2 20 9 3181933600.56952
2158 "Ellipsoid" "Lindenberg" 0.2 20 9 3401220282.86436
2159 "Disk" "Croker river" 0.2 20 9 3762867155.73158
2160 "Ellipsoid" "Croker river" 0.2 20 9 4065377866.56265
2161 "Disk" "Phillip SW Belize" 0.15 20 9 2797555878.38934
2162 "Ellipsoid" "Phillip SW Belize" 0.15 20 9 2891892194.92415
2163 "Disk" "Lake Charles" 0.15 20 9 2757946500.65596
2164 "Ellipsoid" "Lake Charles" 0.15 20 9 2891752365.63593
2165 "Disk" "McMinnville" 0.15 20 9 3277277549.73308
2166 "Ellipsoid" "McMinnville" 0.15 20 9 3490608155.61662
2167 "Disk" "Lindenberg" 0.15 20 9 2954081299.05216
2168 "Ellipsoid" "Lindenberg" 0.15 20 9 3181587538.24831
2169 "Disk" "Croker river" 0.15 20 9 3481352194.23975
2170 "Ellipsoid" "Croker river" 0.15 20 9 3792808403.48779
2171 "Disk" "Phillip SW Belize" 0.1 20 9 2616100571.1229
2172 "Ellipsoid" "Phillip SW Belize" 0.1 20 9 2713062983.46329
2173 "Disk" "Lake Charles" 0.1 20 9 2571596499.60411
2174 "Ellipsoid" "Lake Charles" 0.1 20 9 2709946655.40797
2175 "Disk" "McMinnville" 0.1 20 9 3046969044.41662
2176 "Ellipsoid" "McMinnville" 0.1 20 9 3267129673.48279
2177 "Disk" "Lindenberg" 0.1 20 9 2743943961.42582
2178 "Ellipsoid" "Lindenberg" 0.1 20 9 2978680055.48207
2179 "Disk" "Croker river" 0.1 20 9 3221459140.25054
2180 "Ellipsoid" "Croker river" 0.1 20 9 3540541146.23631
2181 "Disk" "Phillip SW Belize" 0.05 20 9 2448985257.95445
2182 "Ellipsoid" "Phillip SW Belize" 0.05 20 9 2548140157.37363
2183 "Disk" "Lake Charles" 0.05 20 9 2399975133.77351
2184 "Ellipsoid" "Lake Charles" 0.05 20 9 2542407880.73399
2185 "Disk" "McMinnville" 0.05 20 9 2834972811.25303
2186 "Ellipsoid" "McMinnville" 0.05 20 9 3061052277.58955
2187 "Disk" "Lindenberg" 0.05 20 9 2550460975.80026
2188 "Ellipsoid" "Lindenberg" 0.05 20 9 2791408619.6838
2189 "Disk" "Croker river" 0.05 20 9 2981753437.25043
2190 "Ellipsoid" "Croker river" 0.05 20 9 3307157447.7863
2191 "Disk" "Phillip SW Belize" 0 20 9 2295363975.12504
2192 "Ellipsoid" "Phillip SW Belize" 0 20 9 2396268176.391
2193 "Disk" "Lake Charles" 0 20 9 2242208941.90002
2194 "Ellipsoid" "Lake Charles" 0 20 9 2388257731.22342
2195 "Disk" "McMinnville" 0 20 9 2640188792.30059
2196 "Ellipsoid" "McMinnville" 0 20 9 2871256101.77367
2197 "Disk" "Lindenberg" 0 20 9 2372630030.1444
2198 "Ellipsoid" "Lindenberg" 0 20 9 2618746190.96009
2199 "Disk" "Croker river" 0 20 9 2760886738.70976
2200 "Ellipsoid" "Croker river" 0 20 9 3091329519.29087
2201 "Disk" "Phillip SW Belize" 0.2 25 9 3476730027.27975
2202 "Ellipsoid" "Phillip SW Belize" 0.2 25 9 3603299128.64366
2203 "Disk" "Lake Charles" 0.2 25 9 3439737361.04714
2204 "Ellipsoid" "Lake Charles" 0.2 25 9 3604826202.88394
2205 "Disk" "McMinnville" 0.2 25 9 4043822472.38901
2206 "Ellipsoid" "McMinnville" 0.2 25 9 4315165935.17964
2207 "Disk" "Lindenberg" 0.2 25 9 3624001935.65454
2208 "Ellipsoid" "Lindenberg" 0.2 25 9 3920638522.40622
2209 "Disk" "Croker river" 0.2 25 9 4047726570.04117
2210 "Ellipsoid" "Croker river" 0.2 25 9 4510845915.7412
2211 "Disk" "Phillip SW Belize" 0.15 25 9 3291307904.14142
2212 "Ellipsoid" "Phillip SW Belize" 0.15 25 9 3421796975.34092
2213 "Disk" "Lake Charles" 0.15 25 9 3249171260.76802
2214 "Ellipsoid" "Lake Charles" 0.15 25 9 3419745202.92887
2215 "Disk" "McMinnville" 0.15 25 9 3806122185.54038
2216 "Ellipsoid" "McMinnville" 0.15 25 9 4086066721.57239
2217 "Disk" "Lindenberg" 0.15 25 9 3406162642.81627
2218 "Ellipsoid" "Lindenberg" 0.15 25 9 3712501003.07128
2219 "Disk" "Croker river" 0.15 25 9 3771372699.21474
2220 "Ellipsoid" "Croker river" 0.15 25 9 4247788849.66419
2221 "Disk" "Phillip SW Belize" 0.1 25 9 3119807185.28731
2222 "Ellipsoid" "Phillip SW Belize" 0.1 25 9 3253700849.7611
2223 "Disk" "Lake Charles" 0.1 25 9 3072992228.58964
2224 "Ellipsoid" "Lake Charles" 0.1 25 9 3248458844.20749
2225 "Disk" "McMinnville" 0.1 25 9 3586525159.19006
2226 "Ellipsoid" "McMinnville" 0.1 25 9 3873947759.82966
2227 "Disk" "Lindenberg" 0.1 25 9 3204845766.81727
2228 "Ellipsoid" "Lindenberg" 0.1 25 9 3519646672.42711
2229 "Disk" "Croker river" 0.1 25 9 3515832848.82096
2230 "Ellipsoid" "Croker river" 0.1 25 9 4003815481.34624
2231 "Disk" "Phillip SW Belize" 0.05 25 9 2961447406.72538
2232 "Ellipsoid" "Phillip SW Belize" 0.05 25 9 3098225972.34577
2233 "Disk" "Lake Charles" 0.05 25 9 2910387651.15283
2234 "Ellipsoid" "Lake Charles" 0.05 25 9 3090156840.23603
2235 "Disk" "McMinnville" 0.05 25 9 3383984047.84519
2236 "Ellipsoid" "McMinnville" 0.05 25 9 3677754174.94545
2237 "Disk" "Lindenberg" 0.05 25 9 3019092507.53409
2238 "Ellipsoid" "Lindenberg" 0.05 25 9 3341103778.21259
2239 "Disk" "Croker river" 0.05 25 9 3279750686.50338
2240 "Ellipsoid" "Croker river" 0.05 25 9 3777612072.86645
2241 "Disk" "Phillip SW Belize" 0 25 9 2815484525.40462
2242 "Ellipsoid" "Phillip SW Belize" 0 25 9 2954624370.11468
2243 "Disk" "Lake Charles" 0 25 9 2760582613.62422
2244 "Ellipsoid" "Lake Charles" 0 25 9 2944067805.93431
2245 "Disk" "McMinnville" 0 25 9 3197505140.00915
2246 "Ellipsoid" "McMinnville" 0 25 9 3496487521.14455
2247 "Disk" "Lindenberg" 0 25 9 2847994232.88096
2248 "Ellipsoid" "Lindenberg" 0 25 9 3175954099.21099
2249 "Disk" "Croker river" 0 25 9 3061849957.73318
2250 "Ellipsoid" "Croker river" 0 25 9 3567947710.31731
2251 "Disk" "Phillip SW Belize" 0.2 5 10 1898941675.15004
2252 "Ellipsoid" "Phillip SW Belize" 0.2 5 10 1934364344.67901
2253 "Disk" "Lake Charles" 0.2 5 10 1861968915.3369
2254 "Ellipsoid" "Lake Charles" 0.2 5 10 1915968836.65268
2255 "Disk" "McMinnville" 0.2 5 10 2330409550.55075
2256 "Ellipsoid" "McMinnville" 0.2 5 10 2402691282.50171
2257 "Disk" "Lindenberg" 0.2 5 10 2161507715.66473
2258 "Ellipsoid" "Lindenberg" 0.2 5 10 2206066503.86873
2259 "Disk" "Croker river" 0.2 5 10 2973246861.10587
2260 "Ellipsoid" "Croker river" 0.2 5 10 2997326288.41694
2261 "Disk" "Phillip SW Belize" 0.15 5 10 1692370384.75081
2262 "Ellipsoid" "Phillip SW Belize" 0.15 5 10 1729784185.73212
2263 "Disk" "Lake Charles" 0.15 5 10 1651654437.8021
2264 "Ellipsoid" "Lake Charles" 0.15 5 10 1708436149.18393
2265 "Disk" "McMinnville" 0.15 5 10 2073188127.39762
2266 "Ellipsoid" "McMinnville" 0.15 5 10 2150135563.47332
2267 "Disk" "Lindenberg" 0.15 5 10 1928698195.14817
2268 "Ellipsoid" "Lindenberg" 0.15 5 10 1977762450.14883
2269 "Disk" "Croker river" 0.15 5 10 2692267318.95546
2270 "Ellipsoid" "Croker river" 0.15 5 10 2719805175.74813
2271 "Disk" "Phillip SW Belize" 0.1 5 10 1504699633.06289
2272 "Ellipsoid" "Phillip SW Belize" 0.1 5 10 1543728308.18305
2273 "Disk" "Lake Charles" 0.1 5 10 1460835564.11565
2274 "Ellipsoid" "Lake Charles" 0.1 5 10 1519901236.87006
2275 "Disk" "McMinnville" 0.1 5 10 1839428678.87558
2276 "Ellipsoid" "McMinnville" 0.1 5 10 1920476238.03321
2277 "Disk" "Lindenberg" 0.1 5 10 1716928783.04689
2278 "Ellipsoid" "Lindenberg" 0.1 5 10 1770048104.99544
2279 "Disk" "Croker river" 0.1 5 10 2435534603.13607
2280 "Ellipsoid" "Croker river" 0.1 5 10 2466093318.23268
2281 "Disk" "Phillip SW Belize" 0.05 5 10 1334598876.87153
2282 "Ellipsoid" "Phillip SW Belize" 0.05 5 10 1374864443.26673
2283 "Disk" "Lake Charles" 0.05 5 10 1288146680.41252
2284 "Ellipsoid" "Lake Charles" 0.05 5 10 1348993862.3425
2285 "Disk" "McMinnville" 0.05 5 10 1627451772.87111
2286 "Ellipsoid" "McMinnville" 0.05 5 10 1712012115.32896
2287 "Disk" "Lindenberg" 0.05 5 10 1524682111.94692
2288 "Ellipsoid" "Lindenberg" 0.05 5 10 1581371225.65859
2289 "Disk" "Croker river" 0.05 5 10 2201261641.02188
2290 "Ellipsoid" "Croker river" 0.05 5 10 2234359626.2238
2291 "Disk" "Phillip SW Belize" 0 5 10 1180799229.48994
2292 "Ellipsoid" "Phillip SW Belize" 0 5 10 1221930310.47081
2293 "Disk" "Lake Charles" 0 5 10 1132285361.58229
2294 "Ellipsoid" "Lake Charles" 0 5 10 1194417323.10731
2295 "Disk" "McMinnville" 0 5 10 1435665122.93104
2296 "Ellipsoid" "McMinnville" 0 5 10 1523140900.99028
2297 "Disk" "Lindenberg" 0 5 10 1350523180.80974
2298 "Ellipsoid" "Lindenberg" 0 5 10 1410273492.59727
2299 "Disk" "Croker river" 0 5 10 1987775924.19957
2300 "Ellipsoid" "Croker river" 0 5 10 2022897913.32666
2301 "Disk" "Phillip SW Belize" 0.2 10 10 2073127458.52894
2302 "Ellipsoid" "Phillip SW Belize" 0.2 10 10 2107834110.96413
2303 "Disk" "Lake Charles" 0.2 10 10 2036827430.97647
2304 "Ellipsoid" "Lake Charles" 0.2 10 10 2091087330.08251
2305 "Disk" "McMinnville" 0.2 10 10 2525212506.38388
2306 "Ellipsoid" "McMinnville" 0.2 10 10 2596847622.63206
2307 "Disk" "Lindenberg" 0.2 10 10 2333030184.12481
2308 "Ellipsoid" "Lindenberg" 0.2 10 10 2377221234.13827
2309 "Disk" "Croker river" 0.2 10 10 3103398263.92583
2310 "Ellipsoid" "Croker river" 0.2 10 10 3143943602.23809
2311 "Disk" "Phillip SW Belize" 0.15 10 10 1869997942.5804
2312 "Ellipsoid" "Phillip SW Belize" 0.15 10 10 1906381946.03808
2313 "Disk" "Lake Charles" 0.15 10 10 1829720112.80784
2314 "Ellipsoid" "Lake Charles" 0.15 10 10 1886347236.61127
2315 "Disk" "McMinnville" 0.15 10 10 2270893052.21217
2316 "Ellipsoid" "McMinnville" 0.15 10 10 2346388769.88067
2317 "Disk" "Lindenberg" 0.15 10 10 2102411572.19715
2318 "Ellipsoid" "Lindenberg" 0.15 10 10 2150251844.98883
2319 "Disk" "Croker river" 0.15 10 10 2823038119.45543
2320 "Ellipsoid" "Croker river" 0.15 10 10 2866293738.67942
2321 "Disk" "Phillip SW Belize" 0.1 10 10 1685233294.65308
2322 "Ellipsoid" "Phillip SW Belize" 0.1 10 10 1722959768.51615
2323 "Disk" "Lake Charles" 0.1 10 10 1641491786.68714
2324 "Ellipsoid" "Lake Charles" 0.1 10 10 1700047284.49729
2325 "Disk" "McMinnville" 0.1 10 10 2039244879.89383
2326 "Ellipsoid" "McMinnville" 0.1 10 10 2118113348.79497
2327 "Disk" "Lindenberg" 0.1 10 10 1892106107.08816
2328 "Ellipsoid" "Lindenberg" 0.1 10 10 1943214457.87735
2329 "Disk" "Croker river" 0.1 10 10 2566328502.5401
2330 "Ellipsoid" "Croker river" 0.1 10 10 2611869783.41374
2331 "Disk" "Phillip SW Belize" 0.05 10 10 1517552526.43406
2332 "Ellipsoid" "Phillip SW Belize" 0.05 10 10 1556288866.52234
2333 "Disk" "Lake Charles" 0.05 10 10 1470819549.26518
2334 "Ellipsoid" "Lake Charles" 0.05 10 10 1530870181.61555
2335 "Disk" "McMinnville" 0.05 10 10 1828631323.64021
2336 "Ellipsoid" "McMinnville" 0.05 10 10 1910381298.77827
2337 "Disk" "Lindenberg" 0.05 10 10 1700634984.54544
2338 "Ellipsoid" "Lindenberg" 0.05 10 10 1754614074.52178
2339 "Disk" "Croker river" 0.05 10 10 2331520254.79547
2340 "Ellipsoid" "Croker river" 0.05 10 10 2378901796.31893
2341 "Disk" "Phillip SW Belize" 0 10 10 1365734863.15857
2342 "Ellipsoid" "Phillip SW Belize" 0 10 10 1405157781.369
2343 "Disk" "Lake Charles" 0 10 10 1316442548.81238
2344 "Ellipsoid" "Lake Charles" 0 10 10 1377569702.40134
2345 "Disk" "McMinnville" 0 10 10 1637501568.76816
2346 "Ellipsoid" "McMinnville" 0 10 10 1721648542.42235
2347 "Disk" "Lindenberg" 0 10 10 1526600438.63782
2348 "Ellipsoid" "Lindenberg" 0 10 10 1583046740.99031
2349 "Disk" "Croker river" 0 10 10 2116977098.17397
2350 "Ellipsoid" "Croker river" 0 10 10 2165740750.43501
2351 "Disk" "Phillip SW Belize" 0.2 15 10 2388573946.18856
2352 "Ellipsoid" "Phillip SW Belize" 0.2 15 10 2424279253.06852
2353 "Disk" "Lake Charles" 0.2 15 10 2366682499.73117
2354 "Ellipsoid" "Lake Charles" 0.2 15 10 2419272187.23973
2355 "Disk" "McMinnville" 0.2 15 10 2902760371.68947
2356 "Ellipsoid" "McMinnville" 0.2 15 10 2975927335.63219
2357 "Disk" "Lindenberg" 0.2 15 10 2668112888.30096
2358 "Ellipsoid" "Lindenberg" 0.2 15 10 2718126985.19796
2359 "Disk" "Croker river" 0.2 15 10 3359319629.00423
2360 "Ellipsoid" "Croker river" 0.2 15 10 3442562184.03416
2361 "Disk" "Phillip SW Belize" 0.15 15 10 2193214771.72894
2362 "Ellipsoid" "Phillip SW Belize" 0.15 15 10 2229049915.93556
2363 "Disk" "Lake Charles" 0.15 15 10 2168597193.34956
2364 "Ellipsoid" "Lake Charles" 0.15 15 10 2221730703.02214
2365 "Disk" "McMinnville" 0.15 15 10 2659758525.6204
2366 "Ellipsoid" "McMinnville" 0.15 15 10 2734244307.1251
2367 "Disk" "Lindenberg" 0.15 15 10 2447769225.37739
2368 "Ellipsoid" "Lindenberg" 0.15 15 10 2498972486.31348
2369 "Disk" "Croker river" 0.15 15 10 3086885380.61188
2370 "Ellipsoid" "Croker river" 0.15 15 10 3170668293.22894
2371 "Disk" "Phillip SW Belize" 0.1 15 10 2015310573.91803
2372 "Ellipsoid" "Phillip SW Belize" 0.1 15 10 2050853218.39221
2373 "Disk" "Lake Charles" 0.1 15 10 1988516169.89121
2374 "Ellipsoid" "Lake Charles" 0.1 15 10 2041656104.15448
2375 "Disk" "McMinnville" 0.1 15 10 2438549663.91274
2376 "Ellipsoid" "McMinnville" 0.1 15 10 2513695668.54786
2377 "Disk" "Lindenberg" 0.1 15 10 2246991885.72876
2378 "Ellipsoid" "Lindenberg" 0.1 15 10 2298819550.78229
2379 "Disk" "Croker river" 0.1 15 10 2837584827.0836
2380 "Ellipsoid" "Croker river" 0.1 15 10 2921165625.0669
2381 "Disk" "Phillip SW Belize" 0.05 15 10 1853649312.71086
2382 "Ellipsoid" "Phillip SW Belize" 0.05 15 10 1888486023.67509
2383 "Disk" "Lake Charles" 0.05 15 10 1825185121.56714
2384 "Ellipsoid" "Lake Charles" 0.05 15 10 1877805972.28215
2385 "Disk" "McMinnville" 0.05 15 10 2237575190.86094
2386 "Ellipsoid" "McMinnville" 0.05 15 10 2312726961.24971
2387 "Disk" "Lindenberg" 0.05 15 10 2064370539.08669
2388 "Ellipsoid" "Lindenberg" 0.05 15 10 2116250617.84796
2389 "Disk" "Croker river" 0.05 15 10 2609720404.2907
2390 "Ellipsoid" "Croker river" 0.05 15 10 2692360391.97019
2391 "Disk" "Phillip SW Belize" 0 15 10 1707076458.12575
2392 "Ellipsoid" "Phillip SW Belize" 0 15 10 1740808326.76231
2393 "Disk" "Lake Charles" 0 15 10 1677409180.76195
2394 "Ellipsoid" "Lake Charles" 0 15 10 1729004890.65174
2395 "Disk" "McMinnville" 0 15 10 2055359196.75834
2396 "Ellipsoid" "McMinnville" 0 15 10 2129874373.70343
2397 "Disk" "Lindenberg" 0 15 10 1898572880.79997
2398 "Ellipsoid" "Lindenberg" 0 15 10 1949933889.61279
2399 "Disk" "Croker river" 0 15 10 2401703981.64121
2400 "Ellipsoid" "Croker river" 0 15 10 2482673705.97759
2401 "Disk" "Phillip SW Belize" 0.2 20 10 2633974073.16154
2402 "Ellipsoid" "Phillip SW Belize" 0.2 20 10 2694185359.92188
2403 "Disk" "Lake Charles" 0.2 20 10 2615759429.99775
2404 "Ellipsoid" "Lake Charles" 0.2 20 10 2694008720.17868
2405 "Disk" "McMinnville" 0.2 20 10 3172112030.37665
2406 "Ellipsoid" "McMinnville" 0.2 20 10 3287296630.87699
2407 "Disk" "Lindenberg" 0.2 20 10 2900025894.33981
2408 "Ellipsoid" "Lindenberg" 0.2 20 10 2996845027.26936
2409 "Disk" "Croker river" 0.2 20 10 3522910778.63257
2410 "Ellipsoid" "Croker river" 0.2 20 10 3694773244.6763
2411 "Disk" "Phillip SW Belize" 0.15 20 10 2443084038.72225
2412 "Ellipsoid" "Phillip SW Belize" 0.15 20 10 2504169371.34371
2413 "Disk" "Lake Charles" 0.15 20 10 2422210640.24398
2414 "Ellipsoid" "Lake Charles" 0.15 20 10 2501899021.20105
2415 "Disk" "McMinnville" 0.15 20 10 2933189604.87895
2416 "Ellipsoid" "McMinnville" 0.15 20 10 3051289437.63176
2417 "Disk" "Lindenberg" 0.15 20 10 2682567584.89049
2418 "Ellipsoid" "Lindenberg" 0.15 20 10 2782529794.3335
2419 "Disk" "Croker river" 0.15 20 10 3250689712.2274
2420 "Ellipsoid" "Croker river" 0.15 20 10 3426615144.89416
2421 "Disk" "Phillip SW Belize" 0.1 20 10 2268983947.63482
2422 "Ellipsoid" "Phillip SW Belize" 0.1 20 10 2330406355.77367
2423 "Disk" "Lake Charles" 0.1 20 10 2245964040.05321
2424 "Ellipsoid" "Lake Charles" 0.1 20 10 2326458954.12566
2425 "Disk" "McMinnville" 0.1 20 10 2715232720.74868
2426 "Ellipsoid" "McMinnville" 0.1 20 10 2835489620.56235
2427 "Disk" "Lindenberg" 0.1 20 10 2483923046.28969
2428 "Ellipsoid" "Lindenberg" 0.1 20 10 2586378157.47366
2429 "Disk" "Croker river" 0.1 20 10 3000998814.9716
2430 "Ellipsoid" "Croker river" 0.1 20 10 3180080744.26063
2431 "Disk" "Phillip SW Belize" 0.05 20 10 2110543207.9575
2432 "Ellipsoid" "Phillip SW Belize" 0.05 20 10 2171768755.25624
2433 "Disk" "Lake Charles" 0.05 20 10 2085844567.96345
2434 "Ellipsoid" "Lake Charles" 0.05 20 10 2166520785.70106
2435 "Disk" "McMinnville" 0.05 20 10 2516769684.71425
2436 "Ellipsoid" "McMinnville" 0.05 20 10 2638429055.32842
2437 "Disk" "Lindenberg" 0.05 20 10 2302759277.7789
2438 "Ellipsoid" "Lindenberg" 0.05 20 10 2407050894.56794
