"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "CentroidX" "CentroidY"
1259 "Disk" "Croker river" 0.2 5 6 0.390892740868498 -0.492522216618655
1260 "Ellipsoid" "Croker river" 0.2 5 6 0.079981995359404 -0.205634702362561
1261 "Disk" "Phillip SW Belize" 0.15 5 6 -0.524379929701865 -0.779692965546881
1262 "Ellipsoid" "Phillip SW Belize" 0.15 5 6 -0.995126557370743 -1.14297903040911
1263 "Disk" "Lake Charles" 0.15 5 6 0.167881057968398 -0.647797402649335
1264 "Ellipsoid" "Lake Charles" 0.15 5 6 -0.630592224524549 -0.906586821599082
1265 "Disk" "McMinnville" 0.15 5 6 0.770059625597773 -0.559015068480253
1266 "Ellipsoid" "McMinnville" 0.15 5 6 -0.136797262668819 -0.717560504833412
1267 "Disk" "Lindenberg" 0.15 5 6 0.865195234932437 -0.539978056042406
1268 "Ellipsoid" "Lindenberg" 0.15 5 6 -0.0627534078985046 -0.648616548953568
1269 "Disk" "Croker river" 0.15 5 6 0.463367700073059 -0.559198209636989
1270 "Ellipsoid" "Croker river" 0.15 5 6 0.103760225241165 -0.23123306221519
1271 "Disk" "Phillip SW Belize" 0.1 5 6 -0.456221683073464 -0.846060440431233
1272 "Ellipsoid" "Phillip SW Belize" 0.1 5 6 -0.969336356020683 -1.27580813320547
1273 "Disk" "Lake Charles" 0.1 5 6 0.314350227965368 -0.71803238685098
1274 "Ellipsoid" "Lake Charles" 0.1 5 6 -0.572708481453092 -1.02099935705451
1275 "Disk" "McMinnville" 0.1 5 6 0.949130292756061 -0.639575887821882
1276 "Ellipsoid" "McMinnville" 0.1 5 6 -0.0682072705896668 -0.8095684415829
1277 "Disk" "Lindenberg" 0.1 5 6 1.03889851975686 -0.620086296518856
1278 "Ellipsoid" "Lindenberg" 0.1 5 6 -0.00350296885728299 -0.727234020618817
1279 "Disk" "Croker river" 0.1 5 6 0.545287848891006 -0.633099953781916
1280 "Ellipsoid" "Croker river" 0.1 5 6 0.13121280048039 -0.258245826788135
1281 "Disk" "Phillip SW Belize" 0.05 5 6 -0.362926183899501 -0.916060872060599
1282 "Ellipsoid" "Phillip SW Belize" 0.05 5 6 -0.920814292720907 -1.42022778887876
1283 "Disk" "Lake Charles" 0.05 5 6 0.492816800354667 -0.79801729716731
1284 "Ellipsoid" "Lake Charles" 0.05 5 6 -0.490977414570013 -1.14747955294415
1285 "Disk" "McMinnville" 0.05 5 6 1.15556203554138 -0.733767125841355
1286 "Ellipsoid" "McMinnville" 0.05 5 6 0.016846413223471 -0.910598586079688
1287 "Disk" "Lindenberg" 0.05 5 6 1.23696016276629 -0.71213425194596
1288 "Ellipsoid" "Lindenberg" 0.05 5 6 0.0685070491751665 -0.812224397843673
1289 "Disk" "Croker river" 0.05 5 6 0.63727080218686 -0.715053503070707
1290 "Ellipsoid" "Croker river" 0.05 5 6 0.162637873043645 -0.286576231257373
1291 "Disk" "Phillip SW Belize" 0 5 6 -0.240268741929594 -0.989681554385294
1292 "Ellipsoid" "Phillip SW Belize" 0 5 6 -0.84528901156298 -1.57690593403087
1293 "Disk" "Lake Charles" 0 5 6 0.707596682566513 -0.889591780766667
1294 "Ellipsoid" "Lake Charles" 0 5 6 -0.381521937511545 -1.28715970559279
1295 "Disk" "McMinnville" 0 5 6 1.39173005589416 -0.843754853866433
1296 "Ellipsoid" "McMinnville" 0 5 6 0.120214969754357 -1.02125318565406
1297 "Disk" "Lindenberg" 0 5 6 1.46129496899153 -0.817601696850947
1298 "Ellipsoid" "Lindenberg" 0 5 6 0.154521033702291 -0.903724003902468
1299 "Disk" "Croker river" 0 5 6 0.739850301649985 -0.806000723636099
1300 "Ellipsoid" "Croker river" 0 5 6 0.19834172076964 -0.3160978305125
1301 "Disk" "Phillip SW Belize" 0.2 10 6 -0.399824664680512 -0.710842923327226
1302 "Ellipsoid" "Phillip SW Belize" 0.2 10 6 -0.8540143410842 -1.02272914176924
1303 "Disk" "Lake Charles" 0.2 10 6 0.207413270543688 -0.499408057122872
1304 "Ellipsoid" "Lake Charles" 0.2 10 6 -0.522511161457306 -0.746037461708817
1305 "Disk" "McMinnville" 0.2 10 6 0.751433235930667 -0.301140539160364
1306 "Ellipsoid" "McMinnville" 0.2 10 6 -0.0753859872453961 -0.517841194840966
1307 "Disk" "Lindenberg" 0.2 10 6 0.844656140084019 -0.221235256940294
1308 "Ellipsoid" "Lindenberg" 0.2 10 6 -0.00736700709915319 -0.432254344328769
1309 "Disk" "Croker river" 0.2 10 6 0.461749511184828 -0.226240755185035
1310 "Ellipsoid" "Croker river" 0.2 10 6 0.130133835240905 -0.0569064612622121
1311 "Disk" "Phillip SW Belize" 0.15 10 6 -0.32784816297826 -0.771089212685828
1312 "Ellipsoid" "Phillip SW Belize" 0.15 10 6 -0.825785327897809 -1.14215744621677
1313 "Disk" "Lake Charles" 0.15 10 6 0.349974796229168 -0.546726048635971
1314 "Ellipsoid" "Lake Charles" 0.15 10 6 -0.464306753968601 -0.838922625795145
1315 "Disk" "McMinnville" 0.15 10 6 0.926158713640031 -0.34014677814322
1316 "Ellipsoid" "McMinnville" 0.15 10 6 -0.00623609159657579 -0.584331681590195
1317 "Disk" "Lindenberg" 0.15 10 6 1.01614391193778 -0.252068477035409
1318 "Ellipsoid" "Lindenberg" 0.15 10 6 0.0534478262543065 -0.485068206985174
1319 "Disk" "Croker river" 0.15 10 6 0.547113813687664 -0.253507969203044
1320 "Ellipsoid" "Croker river" 0.15 10 6 0.159910370533224 -0.0657612128936391
1321 "Disk" "Phillip SW Belize" 0.1 10 6 -0.231610915653882 -0.834144143875144
1322 "Ellipsoid" "Phillip SW Belize" 0.1 10 6 -0.776053307663479 -1.27139094366847
1323 "Disk" "Lake Charles" 0.1 10 6 0.523025415575704 -0.599762950126062
1324 "Ellipsoid" "Lake Charles" 0.1 10 6 -0.383527101330739 -0.940814973225175
1325 "Disk" "McMinnville" 0.1 10 6 1.12774872497012 -0.386550598342942
1326 "Ellipsoid" "McMinnville" 0.1 10 6 0.0789848713886687 -0.656941883342289
1327 "Disk" "Lindenberg" 0.1 10 6 1.21195608900427 -0.288186766176231
1328 "Ellipsoid" "Lindenberg" 0.1 10 6 0.126915424735297 -0.541769103172321
1329 "Disk" "Croker river" 0.1 10 6 0.643670491235663 -0.283215351581048
1330 "Ellipsoid" "Croker river" 0.1 10 6 0.193821508032418 -0.0747205148658808
1331 "Disk" "Phillip SW Belize" 0.05 10 6 -0.107357867794193 -0.899939360690373
1332 "Ellipsoid" "Phillip SW Belize" 0.05 10 6 -0.701116862936804 -1.4108861358619
1333 "Disk" "Lake Charles" 0.05 10 6 0.730459017623707 -0.659659417102872
1334 "Ellipsoid" "Lake Charles" 0.05 10 6 -0.276765475813144 -1.05240177917329
1335 "Disk" "McMinnville" 0.05 10 6 1.35853807092403 -0.441687548582006
1336 "Ellipsoid" "McMinnville" 0.05 10 6 0.18202104804467 -0.735968479847781
1337 "Disk" "Lindenberg" 0.05 10 6 1.43403832078483 -0.33030159793045
1338 "Ellipsoid" "Lindenberg" 0.05 10 6 0.214239596256405 -0.602299352662718
1339 "Disk" "Croker river" 0.05 10 6 0.752194482611949 -0.3156481205746
1340 "Ellipsoid" "Croker river" 0.05 10 6 0.232185458006238 -0.0835904122322234
1341 "Disk" "Phillip SW Belize" 0 10 6 0.0491901702187199 -0.968257680393623
1342 "Ellipsoid" "Phillip SW Belize" 0 10 6 -0.596648927673331 -1.56095166348004
1343 "Disk" "Lake Charles" 0 10 6 0.976420306027234 -0.727708972605685
1344 "Ellipsoid" "Lake Charles" 0 10 6 -0.140177736679102 -1.17432058326653
1345 "Disk" "McMinnville" 0 10 6 1.62072538157423 -0.506994570675648
1346 "Ellipsoid" "McMinnville" 0 10 6 0.304704442203085 -0.821637969253536
1347 "Disk" "Lindenberg" 0 10 6 1.6841845525561 -0.379117055658671
1348 "Ellipsoid" "Lindenberg" 0 10 6 0.316661170390125 -0.666492895566506
1349 "Disk" "Croker river" 0 10 6 0.8733782691413 -0.351153771556354
1350 "Ellipsoid" "Croker river" 0 10 6 0.275327298726828 -0.092141426101603
1351 "Disk" "Phillip SW Belize" 0.2 15 6 -0.375018592279566 -0.767043206298237
1352 "Ellipsoid" "Phillip SW Belize" 0.2 15 6 -0.774839024072119 -1.06381914359903
1353 "Disk" "Lake Charles" 0.2 15 6 0.20279938869518 -0.0644365002054616
1354 "Ellipsoid" "Lake Charles" 0.2 15 6 -0.499602167985426 -0.40673816395149
1355 "Disk" "McMinnville" 0.2 15 6 0.659041779194639 0.612565856356075
1356 "Ellipsoid" "McMinnville" 0.2 15 6 -0.109017138619079 0.230457030961263
1357 "Disk" "Lindenberg" 0.2 15 6 0.721302919202963 0.927661029541797
1358 "Ellipsoid" "Lindenberg" 0.2 15 6 -0.0484075291689036 0.530618096817914
1359 "Disk" "Croker river" 0.2 15 6 0.400010779172102 0.952272137134383
1360 "Ellipsoid" "Croker river" 0.2 15 6 0.0991942203551666 1.04632695872323
1361 "Disk" "Phillip SW Belize" 0.15 15 6 -0.306082899048126 -0.82886688269359
1362 "Ellipsoid" "Phillip SW Belize" 0.15 15 6 -0.739571717975282 -1.1770895192933
1363 "Disk" "Lake Charles" 0.15 15 6 0.33359327957003 -0.0625717659999431
1364 "Ellipsoid" "Lake Charles" 0.15 15 6 -0.443950467201182 -0.454898272103042
1365 "Disk" "McMinnville" 0.15 15 6 0.810871042781927 0.664892923907347
1366 "Ellipsoid" "McMinnville" 0.15 15 6 -0.0494020184516842 0.246937736113004
1367 "Disk" "Lindenberg" 0.15 15 6 0.866436419138499 1.00755519573732
1368 "Ellipsoid" "Lindenberg" 0.15 15 6 0.00338919011526285 0.579635400712809
1369 "Disk" "Croker river" 0.15 15 6 0.474485881771156 1.03535652576592
1370 "Ellipsoid" "Croker river" 0.15 15 6 0.125042046610273 1.14628276152761
1371 "Disk" "Phillip SW Belize" 0.1 15 6 -0.217474696632109 -0.892287978726826
1372 "Ellipsoid" "Phillip SW Belize" 0.1 15 6 -0.68583781197195 -1.29689229486942
1373 "Disk" "Lake Charles" 0.1 15 6 0.488716002237412 -0.0621702746028138
1374 "Ellipsoid" "Lake Charles" 0.1 15 6 -0.369779906316562 -0.506672946280156
1375 "Disk" "McMinnville" 0.1 15 6 0.984155770089537 0.714907104384188
1376 "Ellipsoid" "McMinnville" 0.1 15 6 0.0230458005522345 0.263867037199886
1377 "Disk" "Lindenberg" 0.1 15 6 1.03089259551272 1.08718679439047
1378 "Ellipsoid" "Lindenberg" 0.1 15 6 0.0653547178529315 0.631726892208521
1379 "Disk" "Croker river" 0.1 15 6 0.558952321294834 1.12034763467171
1380 "Ellipsoid" "Croker river" 0.1 15 6 0.154533705045591 1.25234811852166
1381 "Disk" "Phillip SW Belize" 0.05 15 6 -0.107306412753173 -0.95690686076796
1382 "Ellipsoid" "Phillip SW Belize" 0.05 15 6 -0.611632976568598 -1.42294907312786
1383 "Disk" "Lake Charles" 0.05 15 6 0.670154435642383 -0.0638584365541265
1384 "Ellipsoid" "Lake Charles" 0.05 15 6 -0.27531842140446 -0.56199772406959
1385 "Disk" "McMinnville" 0.05 15 6 1.18024102941997 0.761464213670965
1386 "Ellipsoid" "McMinnville" 0.05 15 6 0.109185277729897 0.281433878418696
1387 "Disk" "Lindenberg" 0.05 15 6 1.21591217086786 1.16574128865381
1388 "Ellipsoid" "Lindenberg" 0.05 15 6 0.138079791698368 0.687287839599715
1389 "Disk" "Croker river" 0.05 15 6 0.654190160630669 1.20677495024686
1390 "Ellipsoid" "Croker river" 0.05 15 6 0.187893177147271 1.36496266374777
1391 "Disk" "Phillip SW Belize" 0 15 6 0.0263226900048497 -1.02214216458551
1392 "Ellipsoid" "Phillip SW Belize" 0 15 6 -0.51486857035473 -1.55474483350264
1393 "Disk" "Lake Charles" 0 15 6 0.87976867534974 -0.0683271501230753
1394 "Ellipsoid" "Lake Charles" 0 15 6 -0.158794549393656 -0.620683146747056
1395 "Disk" "McMinnville" 0 15 6 1.4002782829598 0.803317126160834
1396 "Ellipsoid" "McMinnville" 0 15 6 0.209795811573856 0.299890969069034
1397 "Disk" "Lindenberg" 0 15 6 1.42259028440297 1.24233854498021
1398 "Ellipsoid" "Lindenberg" 0 15 6 0.222087192807974 0.746776650595055
1399 "Disk" "Croker river" 0 15 6 0.760948620199365 1.29405016498565
1400 "Ellipsoid" "Croker river" 0 15 6 0.225333669317784 1.48458210862547
1401 "Disk" "Phillip SW Belize" 0.2 20 6 -0.357856007529319 -0.411915172577895
1402 "Ellipsoid" "Phillip SW Belize" 0.2 20 6 -0.560488269980515 -0.649532124059008
1403 "Disk" "Lake Charles" 0.2 20 6 0.0939775120395053 1.02238175668257
1404 "Ellipsoid" "Lake Charles" 0.2 20 6 -0.370859996437206 0.562713730066763
1405 "Disk" "McMinnville" 0.2 20 6 0.483859732966319 2.45306883834423
1406 "Ellipsoid" "McMinnville" 0.2 20 6 -0.0338977411778425 1.78673599268164
1407 "Disk" "Lindenberg" 0.2 20 6 0.553713404627877 3.12383182047893
1408 "Ellipsoid" "Lindenberg" 0.2 20 6 0.0287895442857892 2.40010815651773
1409 "Disk" "Croker river" 0.2 20 6 0.310188112851505 3.04469255983292
1410 "Ellipsoid" "Croker river" 0.2 20 6 0.135062598020273 3.05375978918974
1411 "Disk" "Phillip SW Belize" 0.15 20 6 -0.30258511947709 -0.439363938199118
1412 "Ellipsoid" "Phillip SW Belize" 0.15 20 6 -0.510881018142441 -0.707951762128
1413 "Disk" "Lake Charles" 0.15 20 6 0.184778789497089 1.1199310012377
1414 "Ellipsoid" "Lake Charles" 0.15 20 6 -0.31536340788344 0.608742141658545
1415 "Disk" "McMinnville" 0.15 20 6 0.586075454700206 2.66725855329878
1416 "Ellipsoid" "McMinnville" 0.15 20 6 0.0212948128238709 1.93957916535945
1417 "Disk" "Lindenberg" 0.15 20 6 0.650614803846715 3.39786289436674
1418 "Ellipsoid" "Lindenberg" 0.15 20 6 0.078708741042065 2.60744558318992
1419 "Disk" "Croker river" 0.15 20 6 0.359338396105587 3.33650691857366
1420 "Ellipsoid" "Croker river" 0.15 20 6 0.161128338830699 3.32816929559632
1421 "Disk" "Phillip SW Belize" 0.1 20 6 -0.234227150382348 -0.467162738836104
1422 "Ellipsoid" "Phillip SW Belize" 0.1 20 6 -0.446971405556844 -0.767176560201735
1423 "Disk" "Lake Charles" 0.1 20 6 0.289375963713794 1.21824367473691
1424 "Ellipsoid" "Lake Charles" 0.1 20 6 -0.246860979950263 0.655485511142348
1425 "Disk" "McMinnville" 0.1 20 6 0.699325973510247 2.88335065768281
1426 "Ellipsoid" "McMinnville" 0.1 20 6 0.0852216492614116 2.09603752283865
1427 "Disk" "Lindenberg" 0.1 20 6 0.756885927070445 3.67668806646631
1428 "Ellipsoid" "Lindenberg" 0.1 20 6 0.13571997179061 2.82045984599169
1429 "Disk" "Croker river" 0.1 20 6 0.413369923194065 3.64079183335024
1430 "Ellipsoid" "Croker river" 0.1 20 6 0.189993859850744 3.61290736566843
1431 "Disk" "Phillip SW Belize" 0.05 20 6 -0.15267017007698 -0.495177956245271
1432 "Ellipsoid" "Phillip SW Belize" 0.05 20 6 -0.368454262420331 -0.826604646253403
1433 "Disk" "Lake Charles" 0.05 20 6 0.407721390398717 1.31632961004764
1434 "Ellipsoid" "Lake Charles" 0.05 20 6 -0.165189621664317 0.702834182513126
1435 "Disk" "McMinnville" 0.05 20 6 0.823395235944186 3.09975195130413
1436 "Ellipsoid" "McMinnville" 0.05 20 6 0.157810541107268 2.25563565346428
1437 "Disk" "Lindenberg" 0.05 20 6 0.872324863502179 3.95882627802893
1438 "Ellipsoid" "Lindenberg" 0.05 20 6 0.199729142705294 3.03864878214456
1439 "Disk" "Croker river" 0.05 20 6 0.47231728796981 3.95704061652601
1440 "Ellipsoid" "Croker river" 0.05 20 6 0.221695147871518 3.90773987646382
1441 "Disk" "Phillip SW Belize" 0 20 6 -0.058058476090532 -0.523218914736556
1442 "Ellipsoid" "Phillip SW Belize" 0 20 6 -0.275234327395547 -0.885522248970161
1443 "Disk" "Lake Charles" 0 20 6 0.53946220916774 1.41311591583814
1444 "Ellipsoid" "Lake Charles" 0 20 6 -0.0704031337752605 0.750688976527579
1445 "Disk" "McMinnville" 0 20 6 0.957806926818151 3.3147511756525
1446 "Ellipsoid" "McMinnville" 0 20 6 0.238828399802269 2.41783489656962
1447 "Disk" "Lindenberg" 0 20 6 0.996515101512576 4.24266113031232
1448 "Ellipsoid" "Lindenberg" 0 20 6 0.270518532407319 3.26143017651075
1449 "Disk" "Croker river" 0 20 6 0.53612262024591 4.2845512276148
1450 "Ellipsoid" "Croker river" 0 20 6 0.256235436504385 4.2123330630846
1451 "Disk" "Phillip SW Belize" 0.2 25 6 -0.51900453612816 -0.432863345664866
1452 "Ellipsoid" "Phillip SW Belize" 0.2 25 6 -0.856220404679538 -0.687329951249913
1453 "Disk" "Lake Charles" 0.2 25 6 -0.138064346681605 1.40649651197863
1454 "Ellipsoid" "Lake Charles" 0.2 25 6 -0.699409916118046 0.833916852846185
1455 "Disk" "McMinnville" 0.2 25 6 0.294111248332318 3.33965410688958
1456 "Ellipsoid" "McMinnville" 0.2 25 6 -0.353693636703784 2.45216167853252
1457 "Disk" "Lindenberg" 0.2 25 6 0.403163227362553 4.24790646194681
1458 "Ellipsoid" "Lindenberg" 0.2 25 6 -0.27995739902696 3.27348954951115
1459 "Disk" "Croker river" 0.2 25 6 0.400250180232545 4.25932801309932
1460 "Ellipsoid" "Croker river" 0.2 25 6 0.0209033406752949 4.15828632084748
1461 "Disk" "Phillip SW Belize" 0.15 25 6 -0.470647108164648 -0.461135397361764
1462 "Ellipsoid" "Phillip SW Belize" 0.15 25 6 -0.828195725891218 -0.745484547417881
1463 "Disk" "Lake Charles" 0.15 25 6 -0.0646787121760015 1.52517329639364
1464 "Ellipsoid" "Lake Charles" 0.15 25 6 -0.670061698700602 0.894925115511334
1465 "Disk" "McMinnville" 0.15 25 6 0.378300203421734 3.60992870397659
1466 "Ellipsoid" "McMinnville" 0.15 25 6 -0.326589563333105 2.64483164609105
1467 "Disk" "Lindenberg" 0.15 25 6 0.484909684675509 4.59593899466971
1468 "Ellipsoid" "Lindenberg" 0.15 25 6 -0.257788055051595 3.53388640057495
1469 "Disk" "Croker river" 0.15 25 6 0.462471442203231 4.65097295344022
1470 "Ellipsoid" "Croker river" 0.15 25 6 0.0362233882800838 4.51304837441769
1471 "Disk" "Phillip SW Belize" 0.1 25 6 -0.408374010134169 -0.489288779599527
1472 "Ellipsoid" "Phillip SW Belize" 0.1 25 6 -0.786168253433671 -0.803660528453529
1473 "Disk" "Lake Charles" 0.1 25 6 0.0226071631468038 1.64321766499585
1474 "Ellipsoid" "Lake Charles" 0.1 25 6 -0.627997560138897 0.955682165641367
1475 "Disk" "McMinnville" 0.1 25 6 0.473005818875888 3.87967575959177
1476 "Ellipsoid" "McMinnville" 0.1 25 6 -0.291182887857895 2.83890136397796
1477 "Disk" "Lindenberg" 0.1 25 6 0.575446051452831 4.94604446564923
1478 "Ellipsoid" "Lindenberg" 0.1 25 6 -0.229008467888882 3.79720403103671
1479 "Disk" "Croker river" 0.1 25 6 0.531030274752549 5.05606993520546
1480 "Ellipsoid" "Croker river" 0.1 25 6 0.0541858803793547 4.8771504544171
1481 "Disk" "Phillip SW Belize" 0.05 25 6 -0.331823232994732 -0.517106772758905
1482 "Ellipsoid" "Phillip SW Belize" 0.05 25 6 -0.729738451412211 -0.861240425909518
1483 "Disk" "Lake Charles" 0.05 25 6 0.12406086833654 1.75954029027635
1484 "Ellipsoid" "Lake Charles" 0.05 25 6 -0.57283791752164 1.01592668844416
1485 "Disk" "McMinnville" 0.05 25 6 0.578259027939203 4.1469137993631
1486 "Ellipsoid" "McMinnville" 0.05 25 6 -0.247288573266313 3.03351336663711
1487 "Disk" "Lindenberg" 0.05 25 6 0.67475793264156 5.2961687479293
1488 "Ellipsoid" "Lindenberg" 0.05 25 6 -0.19347893878186 4.06244230298178
1489 "Disk" "Croker river" 0.05 25 6 0.606128707072897 5.47358583733063
1490 "Ellipsoid" "Croker river" 0.05 25 6 0.074917317083951 5.24978875244078
1491 "Disk" "Phillip SW Belize" 0 25 6 -0.240803585558324 -0.544323519743506
1492 "Ellipsoid" "Phillip SW Belize" 0 25 6 -0.658665072157063 -0.917531230190541
1493 "Disk" "Lake Charles" 0 25 6 0.239755793183834 1.8730129542482
1494 "Ellipsoid" "Lake Charles" 0 25 6 -0.504349410888311 1.07540644687354
1495 "Disk" "McMinnville" 0 25 6 0.693924407241232 4.40960058979271
1496 "Ellipsoid" "McMinnville" 0 25 6 -0.194819102007943 3.22776671946177
1497 "Disk" "Lindenberg" 0 25 6 0.782690951388822 5.64417096416847
1498 "Ellipsoid" "Lindenberg" 0 25 6 -0.151132335296921 4.32854373824437
1499 "Disk" "Croker river" 0 25 6 0.687900636400776 5.90226766256087
1500 "Ellipsoid" "Croker river" 0 25 6 0.0985246056629107 5.63004147955056
1501 "Disk" "Phillip SW Belize" 0.2 5 7 0.920102437686892 3.09274802521726
1502 "Ellipsoid" "Phillip SW Belize" 0.2 5 7 0.939737387454914 2.92264689501565
1503 "Disk" "Lake Charles" 0.2 5 7 1.01965413215645 3.71620642830617
1504 "Ellipsoid" "Lake Charles" 0.2 5 7 0.940553860160075 3.4605474106504
1505 "Disk" "McMinnville" 0.2 5 7 0.909397021769283 3.0210347590383
1506 "Ellipsoid" "McMinnville" 0.2 5 7 0.894460400169048 3.1234186591496
1507 "Disk" "Lindenberg" 0.2 5 7 0.754379308035622 2.71667621444628
1508 "Ellipsoid" "Lindenberg" 0.2 5 7 0.851613988097206 3.08205866429104
1509 "Disk" "Croker river" 0.2 5 7 0.516002246579981 1.36168922725192
1510 "Ellipsoid" "Croker river" 0.2 5 7 0.508012483919067 2.01667259067417
1511 "Disk" "Phillip SW Belize" 0.15 5 7 1.03445922294746 3.42380505548491
1512 "Ellipsoid" "Phillip SW Belize" 0.15 5 7 1.03431957291408 3.18703128334668
1513 "Disk" "Lake Charles" 0.15 5 7 1.13207034226144 4.11034978658756
1514 "Ellipsoid" "Lake Charles" 0.15 5 7 1.0235253737507 3.76996504076441
1515 "Disk" "McMinnville" 0.15 5 7 0.998861153328032 3.32124238589104
1516 "Ellipsoid" "McMinnville" 0.15 5 7 0.97196297585008 3.3940935309202
1517 "Disk" "Lindenberg" 0.15 5 7 0.820022575062892 2.95610830087651
1518 "Ellipsoid" "Lindenberg" 0.15 5 7 0.925773541785818 3.34051847316928
1519 "Disk" "Croker river" 0.15 5 7 0.565532475049199 1.44105003476172
1520 "Ellipsoid" "Croker river" 0.15 5 7 0.549542362871144 2.15848214798092
1521 "Disk" "Phillip SW Belize" 0.1 5 7 1.15953894674264 3.78256974409933
1522 "Ellipsoid" "Phillip SW Belize" 0.1 5 7 1.13421967936882 3.46532674993186
1523 "Disk" "Lake Charles" 0.1 5 7 1.25265036424038 4.53649850068369
1524 "Ellipsoid" "Lake Charles" 0.1 5 7 1.10914681820508 4.09419425421511
1525 "Disk" "McMinnville" 0.1 5 7 1.09304367580076 3.64289066608141
1526 "Ellipsoid" "McMinnville" 0.1 5 7 1.05204217359627 3.67644248966255
1527 "Disk" "Lindenberg" 0.1 5 7 0.887431665962047 3.20892724143459
1528 "Ellipsoid" "Lindenberg" 0.1 5 7 1.00277563389364 3.60929669635437
1529 "Disk" "Croker river" 0.1 5 7 0.618124763647741 1.51954008350667
1530 "Ellipsoid" "Croker river" 0.1 5 7 0.592685148582634 2.30232334415299
1531 "Disk" "Phillip SW Belize" 0.05 5 7 1.29628373676865 4.17180647348646
1532 "Ellipsoid" "Phillip SW Belize" 0.05 5 7 1.23949343687454 3.75826442118314
1533 "Disk" "Lake Charles" 0.05 5 7 1.38179489384906 4.99767864318696
1534 "Ellipsoid" "Lake Charles" 0.05 5 7 1.19711786003128 4.43370258687851
1535 "Disk" "McMinnville" 0.05 5 7 1.19184381580286 3.98792680757045
1536 "Ellipsoid" "McMinnville" 0.05 5 7 1.13450951576022 3.97082782154367
1537 "Disk" "Lindenberg" 0.05 5 7 0.956165175965221 3.47638800093815
1538 "Ellipsoid" "Lindenberg" 0.05 5 7 1.08257144669919 3.88882135169211
1539 "Disk" "Croker river" 0.05 5 7 0.673972665811735 1.59719339136111
1540 "Ellipsoid" "Croker river" 0.05 5 7 0.637548690162312 2.44823552953951
1541 "Disk" "Phillip SW Belize" 0 5 7 1.44568048817092 4.59442604852103
1542 "Ellipsoid" "Phillip SW Belize" 0 5 7 1.35011693461081 4.06649544763574
1543 "Disk" "Lake Charles" 0 5 7 1.51984496665115 5.49701728242276
1544 "Ellipsoid" "Lake Charles" 0 5 7 1.28701745009105 4.78879664160177
1545 "Disk" "McMinnville" 0 5 7 1.29500990487948 4.35837051167951
1546 "Ellipsoid" "McMinnville" 0 5 7 1.2190843968223 4.2775142924828
1547 "Disk" "Lindenberg" 0 5 7 1.02559746105767 3.75982561591301
1548 "Ellipsoid" "Lindenberg" 0 5 7 1.165052151173 4.17948171286197
1549 "Disk" "Croker river" 0 5 7 0.733240836807535 1.67407242060356
1550 "Ellipsoid" "Croker river" 0 5 7 0.684246614683769 2.59626111735527
1551 "Disk" "Phillip SW Belize" 0.2 10 7 0.741858918786162 2.79825245639916
1552 "Ellipsoid" "Phillip SW Belize" 0.2 10 7 0.83739765850103 2.62234314059608
1553 "Disk" "Lake Charles" 0.2 10 7 0.843319912769281 3.6913684081991
1554 "Ellipsoid" "Lake Charles" 0.2 10 7 0.825574308503372 3.3479201974964
1555 "Disk" "McMinnville" 0.2 10 7 0.744230233900785 3.37569451750547
1556 "Ellipsoid" "McMinnville" 0.2 10 7 0.774541698420353 3.28980165030074
1557 "Disk" "Lindenberg" 0.2 10 7 0.578114601856861 3.25409693987736
1558 "Ellipsoid" "Lindenberg" 0.2 10 7 0.733244911483805 3.37705567956584
1559 "Disk" "Croker river" 0.2 10 7 0.366109429536412 2.04392959398948
1560 "Ellipsoid" "Croker river" 0.2 10 7 0.440855082114202 2.49044855344449
1561 "Disk" "Phillip SW Belize" 0.15 10 7 0.816292456730066 3.07542811095185
1562 "Ellipsoid" "Phillip SW Belize" 0.15 10 7 0.907706118705848 2.83814347051651
1563 "Disk" "Lake Charles" 0.15 10 7 0.915647118662205 4.06194468706864
1564 "Ellipsoid" "Lake Charles" 0.15 10 7 0.882718197135605 3.62849359718252
1565 "Disk" "McMinnville" 0.15 10 7 0.797619301785162 3.70633154494096
1566 "Ellipsoid" "McMinnville" 0.15 10 7 0.82564646240164 3.56733479070771
1567 "Disk" "Lindenberg" 0.15 10 7 0.606834276816978 3.54857315925297
1568 "Ellipsoid" "Lindenberg" 0.15 10 7 0.781245574545832 3.65685364426116
1569 "Disk" "Croker river" 0.15 10 7 0.385349727907408 2.19999122811767
1570 "Ellipsoid" "Croker river" 0.15 10 7 0.467929652934543 2.67551706484675
1571 "Disk" "Phillip SW Belize" 0.1 10 7 0.894409673264099 3.37075010938482
1572 "Ellipsoid" "Phillip SW Belize" 0.1 10 7 0.979080498918043 3.06088391353539
1573 "Disk" "Lake Charles" 0.1 10 7 0.98925605450875 4.4571285869003
1574 "Ellipsoid" "Lake Charles" 0.1 10 7 0.93828633036528 3.91821637927262
1575 "Disk" "McMinnville" 0.1 10 7 0.850016570371225 4.05805245741225
1576 "Ellipsoid" "McMinnville" 0.1 10 7 0.875035824779728 3.85463668007415
1577 "Disk" "Lindenberg" 0.1 10 7 0.631826003404329 3.85920547246347
1578 "Ellipsoid" "Lindenberg" 0.1 10 7 0.827781232822836 3.94632302889407
