"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "ShadeTolerance" "Proportion"
1520 "Ellipsoid" "Croker river" 0.15 5 7 "low" 0.258584092895493
1521 "Disk" "Phillip SW Belize" 0.1 5 7 "high" 0.146085653639655
1521 "Disk" "Phillip SW Belize" 0.1 5 7 "intermediate" 0.591334748408041
1521 "Disk" "Phillip SW Belize" 0.1 5 7 "low" 0.262579597952304
1522 "Ellipsoid" "Phillip SW Belize" 0.1 5 7 "high" 0.124859533025346
1522 "Ellipsoid" "Phillip SW Belize" 0.1 5 7 "intermediate" 0.604569858908728
1522 "Ellipsoid" "Phillip SW Belize" 0.1 5 7 "low" 0.270570608065926
1523 "Disk" "Lake Charles" 0.1 5 7 "high" 0.177175677362967
1523 "Disk" "Lake Charles" 0.1 5 7 "intermediate" 0.619053564739668
1523 "Disk" "Lake Charles" 0.1 5 7 "low" 0.203770757897365
1524 "Ellipsoid" "Lake Charles" 0.1 5 7 "high" 0.142839305780996
1524 "Ellipsoid" "Lake Charles" 0.1 5 7 "intermediate" 0.602696965913348
1524 "Ellipsoid" "Lake Charles" 0.1 5 7 "low" 0.254463728305656
1525 "Disk" "McMinnville" 0.1 5 7 "high" 0.159445623673367
1525 "Disk" "McMinnville" 0.1 5 7 "intermediate" 0.679610438256961
1525 "Disk" "McMinnville" 0.1 5 7 "low" 0.160943938069672
1526 "Ellipsoid" "McMinnville" 0.1 5 7 "high" 0.0701710575602447
1526 "Ellipsoid" "McMinnville" 0.1 5 7 "intermediate" 0.730053689599201
1526 "Ellipsoid" "McMinnville" 0.1 5 7 "low" 0.199775252840554
1527 "Disk" "Lindenberg" 0.1 5 7 "high" 0.158946185541266
1527 "Disk" "Lindenberg" 0.1 5 7 "intermediate" 0.710700461980272
1527 "Disk" "Lindenberg" 0.1 5 7 "low" 0.130353352478462
1528 "Ellipsoid" "Lindenberg" 0.1 5 7 "high" 0.0762891746784867
1528 "Ellipsoid" "Lindenberg" 0.1 5 7 "intermediate" 0.781995255337745
1528 "Ellipsoid" "Lindenberg" 0.1 5 7 "low" 0.141715569983768
1529 "Disk" "Croker river" 0.1 5 7 "high" 0.032088899987514
1529 "Disk" "Croker river" 0.1 5 7 "intermediate" 0.929079785241603
1529 "Disk" "Croker river" 0.1 5 7 "low" 0.0388313147708828
1530 "Ellipsoid" "Croker river" 0.1 5 7 "high" 0.00337120739168436
1530 "Ellipsoid" "Croker river" 0.1 5 7 "intermediate" 0.954301410912723
1530 "Ellipsoid" "Croker river" 0.1 5 7 "low" 0.0423273816955925
1531 "Disk" "Phillip SW Belize" 0.05 5 7 "high" 0.276064427519041
1531 "Disk" "Phillip SW Belize" 0.05 5 7 "intermediate" 0.555874641028843
1531 "Disk" "Phillip SW Belize" 0.05 5 7 "low" 0.168060931452116
1532 "Ellipsoid" "Phillip SW Belize" 0.05 5 7 "high" 0.271070046198027
1532 "Ellipsoid" "Phillip SW Belize" 0.05 5 7 "intermediate" 0.526407791234861
1532 "Ellipsoid" "Phillip SW Belize" 0.05 5 7 "low" 0.202522162567112
1533 "Disk" "Lake Charles" 0.05 5 7 "high" 0.274441253589712
1533 "Disk" "Lake Charles" 0.05 5 7 "intermediate" 0.579473092770633
1533 "Disk" "Lake Charles" 0.05 5 7 "low" 0.146085653639655
1534 "Ellipsoid" "Lake Charles" 0.05 5 7 "high" 0.268447996004495
1534 "Ellipsoid" "Lake Charles" 0.05 5 7 "intermediate" 0.54950680484455
1534 "Ellipsoid" "Lake Charles" 0.05 5 7 "low" 0.182045199150955
1535 "Disk" "McMinnville" 0.05 5 7 "high" 0.265576226744912
1535 "Disk" "McMinnville" 0.05 5 7 "intermediate" 0.626919715320265
1535 "Disk" "McMinnville" 0.05 5 7 "low" 0.107504057934823
1536 "Ellipsoid" "McMinnville" 0.05 5 7 "high" 0.223873142714446
1536 "Ellipsoid" "McMinnville" 0.05 5 7 "intermediate" 0.65388937445374
1536 "Ellipsoid" "McMinnville" 0.05 5 7 "low" 0.122237482831814
1537 "Disk" "Lindenberg" 0.05 5 7 "high" 0.27019602946685
1537 "Disk" "Lindenberg" 0.05 5 7 "intermediate" 0.649644150330878
1537 "Disk" "Lindenberg" 0.05 5 7 "low" 0.0801598202022724
1538 "Ellipsoid" "Lindenberg" 0.05 5 7 "high" 0.231864152828068
1538 "Ellipsoid" "Lindenberg" 0.05 5 7 "intermediate" 0.682981645648645
1538 "Ellipsoid" "Lindenberg" 0.05 5 7 "low" 0.0851542015232863
1539 "Disk" "Croker river" 0.05 5 7 "high" 0.114995629916344
1539 "Disk" "Croker river" 0.05 5 7 "intermediate" 0.882257460357098
1539 "Disk" "Croker river" 0.05 5 7 "low" 0.00274690972655762
1540 "Ellipsoid" "Croker river" 0.05 5 7 "high" 0.0586839805219128
1540 "Ellipsoid" "Croker river" 0.05 5 7 "intermediate" 0.92246222999126
1540 "Ellipsoid" "Croker river" 0.05 5 7 "low" 0.0188537894868273
1541 "Disk" "Phillip SW Belize" 0 5 7 "high" 0.387064552378574
1541 "Disk" "Phillip SW Belize" 0 5 7 "intermediate" 0.503059058559121
1541 "Disk" "Phillip SW Belize" 0 5 7 "low" 0.109876389062305
1542 "Ellipsoid" "Phillip SW Belize" 0 5 7 "high" 0.395804719690348
1542 "Ellipsoid" "Phillip SW Belize" 0 5 7 "intermediate" 0.466350355849669
1542 "Ellipsoid" "Phillip SW Belize" 0 5 7 "low" 0.137844924459983
1543 "Disk" "Lake Charles" 0 5 7 "high" 0.396054438756399
1543 "Disk" "Lake Charles" 0 5 7 "intermediate" 0.495317767511549
1543 "Disk" "Lake Charles" 0 5 7 "low" 0.108627793732051
1544 "Ellipsoid" "Lake Charles" 0 5 7 "high" 0.402547134473717
1544 "Ellipsoid" "Lake Charles" 0 5 7 "intermediate" 0.474341365963291
1544 "Ellipsoid" "Lake Charles" 0 5 7 "low" 0.123111499562992
1545 "Disk" "McMinnville" 0 5 7 "high" 0.421276064427519
1545 "Disk" "McMinnville" 0 5 7 "intermediate" 0.505306530153577
1545 "Disk" "McMinnville" 0 5 7 "low" 0.0734174054189037
1546 "Ellipsoid" "McMinnville" 0 5 7 "high" 0.35659882632039
1546 "Ellipsoid" "McMinnville" 0 5 7 "intermediate" 0.561368460481958
1546 "Ellipsoid" "McMinnville" 0 5 7 "low" 0.0820327131976526
1547 "Disk" "Lindenberg" 0 5 7 "high" 0.440754151579473
1547 "Disk" "Lindenberg" 0 5 7 "intermediate" 0.517917342989137
1547 "Disk" "Lindenberg" 0 5 7 "low" 0.0413285054313897
1548 "Ellipsoid" "Lindenberg" 0 5 7 "high" 0.382444749656636
1548 "Ellipsoid" "Lindenberg" 0 5 7 "intermediate" 0.555000624297665
1548 "Ellipsoid" "Lindenberg" 0 5 7 "low" 0.0625546260456986
1549 "Disk" "Croker river" 0 5 7 "high" 0.31714321388438
1549 "Disk" "Croker river" 0 5 7 "intermediate" 0.68285678611562
1549 "Disk" "Croker river" 0 5 7 "low" 0
1550 "Ellipsoid" "Croker river" 0 5 7 "high" 0.240729179672868
1550 "Ellipsoid" "Croker river" 0 5 7 "intermediate" 0.759270820327132
1550 "Ellipsoid" "Croker river" 0 5 7 "low" 0
1551 "Disk" "Phillip SW Belize" 0.2 10 7 "high" 0.016231739293295
1551 "Disk" "Phillip SW Belize" 0.2 10 7 "intermediate" 0.404919465601199
1551 "Disk" "Phillip SW Belize" 0.2 10 7 "low" 0.578848795105506
1552 "Ellipsoid" "Phillip SW Belize" 0.2 10 7 "high" 0
1552 "Ellipsoid" "Phillip SW Belize" 0.2 10 7 "intermediate" 0.431389686602572
1552 "Ellipsoid" "Phillip SW Belize" 0.2 10 7 "low" 0.568610313397428
1553 "Disk" "Lake Charles" 0.2 10 7 "high" 0.0159820202272444
1553 "Disk" "Lake Charles" 0.2 10 7 "intermediate" 0.419528030965164
1553 "Disk" "Lake Charles" 0.2 10 7 "low" 0.564489948807592
1554 "Ellipsoid" "Lake Charles" 0.2 10 7 "high" 0
1554 "Ellipsoid" "Lake Charles" 0.2 10 7 "intermediate" 0.440754151579473
1554 "Ellipsoid" "Lake Charles" 0.2 10 7 "low" 0.559245848420527
1555 "Disk" "McMinnville" 0.2 10 7 "high" 0.000998876264202772
1555 "Disk" "McMinnville" 0.2 10 7 "intermediate" 0.468223248845049
1555 "Disk" "McMinnville" 0.2 10 7 "low" 0.530777874890748
1556 "Ellipsoid" "McMinnville" 0.2 10 7 "high" 0
1556 "Ellipsoid" "McMinnville" 0.2 10 7 "intermediate" 0.437258084654763
1556 "Ellipsoid" "McMinnville" 0.2 10 7 "low" 0.562741915345237
1557 "Disk" "Lindenberg" 0.2 10 7 "high" 0.000624297665126732
1557 "Disk" "Lindenberg" 0.2 10 7 "intermediate" 0.497939817705082
1557 "Disk" "Lindenberg" 0.2 10 7 "low" 0.501435884629791
1558 "Ellipsoid" "Lindenberg" 0.2 10 7 "high" 0
1558 "Ellipsoid" "Lindenberg" 0.2 10 7 "intermediate" 0.464352603321264
1558 "Ellipsoid" "Lindenberg" 0.2 10 7 "low" 0.535647396678736
1559 "Disk" "Croker river" 0.2 10 7 "high" 0
1559 "Disk" "Croker river" 0.2 10 7 "intermediate" 0.452615807216881
1559 "Disk" "Croker river" 0.2 10 7 "low" 0.547384192783119
1560 "Ellipsoid" "Croker river" 0.2 10 7 "high" 0
1560 "Ellipsoid" "Croker river" 0.2 10 7 "intermediate" 0.382444749656636
1560 "Ellipsoid" "Croker river" 0.2 10 7 "low" 0.617555250343364
1561 "Disk" "Phillip SW Belize" 0.15 10 7 "high" 0.057310525658634
1561 "Disk" "Phillip SW Belize" 0.15 10 7 "intermediate" 0.481957797477837
1561 "Disk" "Phillip SW Belize" 0.15 10 7 "low" 0.460731676863529
1562 "Ellipsoid" "Phillip SW Belize" 0.15 10 7 "high" 0.0425771007616432
1562 "Ellipsoid" "Phillip SW Belize" 0.15 10 7 "intermediate" 0.519415657385441
1562 "Ellipsoid" "Phillip SW Belize" 0.15 10 7 "low" 0.438007241852915
1563 "Disk" "Lake Charles" 0.15 10 7 "high" 0.0670495692346111
1563 "Disk" "Lake Charles" 0.15 10 7 "intermediate" 0.51005119240854
1563 "Disk" "Lake Charles" 0.15 10 7 "low" 0.422899238356849
1564 "Ellipsoid" "Lake Charles" 0.15 10 7 "high" 0.0270945186665002
1564 "Ellipsoid" "Lake Charles" 0.15 10 7 "intermediate" 0.542764390061181
1564 "Ellipsoid" "Lake Charles" 0.15 10 7 "low" 0.430141091272319
1565 "Disk" "McMinnville" 0.15 10 7 "high" 0.0496940941440879
1565 "Disk" "McMinnville" 0.15 10 7 "intermediate" 0.575977025845923
1565 "Disk" "McMinnville" 0.15 10 7 "low" 0.374328880009989
1566 "Ellipsoid" "McMinnville" 0.15 10 7 "high" 0.00237233112748158
1566 "Ellipsoid" "McMinnville" 0.15 10 7 "intermediate" 0.58359345736047
1566 "Ellipsoid" "McMinnville" 0.15 10 7 "low" 0.414034211512049
1567 "Disk" "Lindenberg" 0.15 10 7 "high" 0.0310900237233113
1567 "Disk" "Lindenberg" 0.15 10 7 "intermediate" 0.628792608315645
1567 "Disk" "Lindenberg" 0.15 10 7 "low" 0.340117367961044
1568 "Ellipsoid" "Lindenberg" 0.15 10 7 "high" 0.00923960544387564
1568 "Ellipsoid" "Lindenberg" 0.15 10 7 "intermediate" 0.615182919215882
1568 "Ellipsoid" "Lindenberg" 0.15 10 7 "low" 0.375577475340242
1569 "Disk" "Croker river" 0.15 10 7 "high" 0
1569 "Disk" "Croker river" 0.15 10 7 "intermediate" 0.721313522287427
1569 "Disk" "Croker river" 0.15 10 7 "low" 0.278686477712573
1570 "Ellipsoid" "Croker river" 0.15 10 7 "high" 0
1570 "Ellipsoid" "Croker river" 0.15 10 7 "intermediate" 0.629292046447746
1570 "Ellipsoid" "Croker river" 0.15 10 7 "low" 0.370707953552254
1571 "Disk" "Phillip SW Belize" 0.1 10 7 "high" 0.132850543138969
1571 "Disk" "Phillip SW Belize" 0.1 10 7 "intermediate" 0.500561867898614
1571 "Disk" "Phillip SW Belize" 0.1 10 7 "low" 0.366587588962417
1572 "Ellipsoid" "Phillip SW Belize" 0.1 10 7 "high" 0.116868522911724
1572 "Ellipsoid" "Phillip SW Belize" 0.1 10 7 "intermediate" 0.531027593956799
1572 "Ellipsoid" "Phillip SW Belize" 0.1 10 7 "low" 0.352103883131477
1573 "Disk" "Lake Charles" 0.1 10 7 "high" 0.161318516668748
1573 "Disk" "Lake Charles" 0.1 10 7 "intermediate" 0.510425771007616
1573 "Disk" "Lake Charles" 0.1 10 7 "low" 0.328255712323636
1574 "Ellipsoid" "Lake Charles" 0.1 10 7 "high" 0.131352228742665
1574 "Ellipsoid" "Lake Charles" 0.1 10 7 "intermediate" 0.529778998626545
1574 "Ellipsoid" "Lake Charles" 0.1 10 7 "low" 0.33886877263079
1575 "Disk" "McMinnville" 0.1 10 7 "high" 0.145835934573605
1575 "Disk" "McMinnville" 0.1 10 7 "intermediate" 0.581221126232988
1575 "Disk" "McMinnville" 0.1 10 7 "low" 0.272942939193407
1576 "Ellipsoid" "McMinnville" 0.1 10 7 "high" 0.0650518167062055
1576 "Ellipsoid" "McMinnville" 0.1 10 7 "intermediate" 0.629916344112873
1576 "Ellipsoid" "McMinnville" 0.1 10 7 "low" 0.305031839180921
1577 "Disk" "Lindenberg" 0.1 10 7 "high" 0.146585091771757
1577 "Disk" "Lindenberg" 0.1 10 7 "intermediate" 0.606068173305032
1577 "Disk" "Lindenberg" 0.1 10 7 "low" 0.247346734923211
1578 "Ellipsoid" "Lindenberg" 0.1 10 7 "high" 0.0736671244849544
1578 "Ellipsoid" "Lindenberg" 0.1 10 7 "intermediate" 0.655637407916094
1578 "Ellipsoid" "Lindenberg" 0.1 10 7 "low" 0.270695467598951
1579 "Disk" "Croker river" 0.1 10 7 "high" 0.032088899987514
1579 "Disk" "Croker river" 0.1 10 7 "intermediate" 0.845049319515545
1579 "Disk" "Croker river" 0.1 10 7 "low" 0.122861780496941
1580 "Ellipsoid" "Croker river" 0.1 10 7 "high" 0.00337120739168436
1580 "Ellipsoid" "Croker river" 0.1 10 7 "intermediate" 0.782744412535897
1580 "Ellipsoid" "Croker river" 0.1 10 7 "low" 0.213884380072419
1581 "Disk" "Phillip SW Belize" 0.05 10 7 "high" 0.25059308278187
1581 "Disk" "Phillip SW Belize" 0.05 10 7 "intermediate" 0.459857660132351
1581 "Disk" "Phillip SW Belize" 0.05 10 7 "low" 0.289549257085778
1582 "Ellipsoid" "Phillip SW Belize" 0.05 10 7 "high" 0.240479460606817
1582 "Ellipsoid" "Phillip SW Belize" 0.05 10 7 "intermediate" 0.471219877637658
1582 "Ellipsoid" "Phillip SW Belize" 0.05 10 7 "low" 0.288300661755525
1583 "Disk" "Lake Charles" 0.05 10 7 "high" 0.258459233362467
1583 "Disk" "Lake Charles" 0.05 10 7 "intermediate" 0.479960044949432
1583 "Disk" "Lake Charles" 0.05 10 7 "low" 0.261580721688101
1584 "Ellipsoid" "Lake Charles" 0.05 10 7 "high" 0.243725808465476
1584 "Ellipsoid" "Lake Charles" 0.05 10 7 "intermediate" 0.478087151954052
1584 "Ellipsoid" "Lake Charles" 0.05 10 7 "low" 0.278187039580472
1585 "Disk" "McMinnville" 0.05 10 7 "high" 0.237357972281184
1585 "Disk" "McMinnville" 0.05 10 7 "intermediate" 0.550880259707829
1585 "Disk" "McMinnville" 0.05 10 7 "low" 0.211761768010988
1586 "Ellipsoid" "McMinnville" 0.05 10 7 "high" 0.20177300536896
1586 "Ellipsoid" "McMinnville" 0.05 10 7 "intermediate" 0.552378574104133
1586 "Ellipsoid" "McMinnville" 0.05 10 7 "low" 0.245848420526907
1587 "Disk" "Lindenberg" 0.05 10 7 "high" 0.232863029092271
1587 "Disk" "Lindenberg" 0.05 10 7 "intermediate" 0.590086153077787
1587 "Disk" "Lindenberg" 0.05 10 7 "low" 0.177050817829941
1588 "Ellipsoid" "Lindenberg" 0.05 10 7 "high" 0.19990011237358
1588 "Ellipsoid" "Lindenberg" 0.05 10 7 "intermediate" 0.588587838681483
1588 "Ellipsoid" "Lindenberg" 0.05 10 7 "low" 0.211512048944937
1589 "Disk" "Croker river" 0.05 10 7 "high" 0.104507429142215
1589 "Disk" "Croker river" 0.05 10 7 "intermediate" 0.840804095392683
1589 "Disk" "Croker river" 0.05 10 7 "low" 0.0546884754651018
1590 "Ellipsoid" "Croker river" 0.05 10 7 "high" 0.0586839805219128
1590 "Ellipsoid" "Croker river" 0.05 10 7 "intermediate" 0.84330128605319
1590 "Ellipsoid" "Croker river" 0.05 10 7 "low" 0.098014733424897
1591 "Disk" "Phillip SW Belize" 0 10 7 "high" 0.346360344612311
1591 "Disk" "Phillip SW Belize" 0 10 7 "intermediate" 0.444624797103259
1591 "Disk" "Phillip SW Belize" 0 10 7 "low" 0.20901485828443
1592 "Ellipsoid" "Phillip SW Belize" 0 10 7 "high" 0.354351354725933
1592 "Ellipsoid" "Phillip SW Belize" 0 10 7 "intermediate" 0.411037582719441
1592 "Ellipsoid" "Phillip SW Belize" 0 10 7 "low" 0.234611062554626
1593 "Disk" "Lake Charles" 0 10 7 "high" 0.347359220876514
1593 "Disk" "Lake Charles" 0 10 7 "intermediate" 0.449993757023349
1593 "Disk" "Lake Charles" 0 10 7 "low" 0.202647022100137
1594 "Ellipsoid" "Lake Charles" 0 10 7 "high" 0.361593207641403
1594 "Ellipsoid" "Lake Charles" 0 10 7 "intermediate" 0.406417779997503
1594 "Ellipsoid" "Lake Charles" 0 10 7 "low" 0.231989012361094
1595 "Disk" "McMinnville" 0 10 7 "high" 0.35497565239106
1595 "Disk" "McMinnville" 0 10 7 "intermediate" 0.49019852665751
1595 "Disk" "McMinnville" 0 10 7 "low" 0.15482582095143
1596 "Ellipsoid" "McMinnville" 0 10 7 "high" 0.316269197153203
1596 "Ellipsoid" "McMinnville" 0 10 7 "intermediate" 0.487451616930953
1596 "Ellipsoid" "McMinnville" 0 10 7 "low" 0.196279185915845
1597 "Disk" "Lindenberg" 0 10 7 "high" 0.369833936821076
1597 "Disk" "Lindenberg" 0 10 7 "intermediate" 0.523036583843176
1597 "Disk" "Lindenberg" 0 10 7 "low" 0.107129479335747
1598 "Ellipsoid" "Lindenberg" 0 10 7 "high" 0.337370458234486
1598 "Ellipsoid" "Lindenberg" 0 10 7 "intermediate" 0.496691222374828
1598 "Ellipsoid" "Lindenberg" 0 10 7 "low" 0.165938319390685
1599 "Disk" "Croker river" 0 10 7 "high" 0.247846173055313
1599 "Disk" "Croker river" 0 10 7 "intermediate" 0.732925458858784
1599 "Disk" "Croker river" 0 10 7 "low" 0.0192283680859034
1600 "Ellipsoid" "Croker river" 0 10 7 "high" 0.222874266450243
1600 "Ellipsoid" "Croker river" 0 10 7 "intermediate" 0.760893994256461
1600 "Ellipsoid" "Croker river" 0 10 7 "low" 0.016231739293295
1601 "Disk" "Phillip SW Belize" 0.2 15 7 "high" 0.0149831439630416
1601 "Disk" "Phillip SW Belize" 0.2 15 7 "intermediate" 0.328005993257585
1601 "Disk" "Phillip SW Belize" 0.2 15 7 "low" 0.657010862779373
1602 "Ellipsoid" "Phillip SW Belize" 0.2 15 7 "high" 0
1602 "Ellipsoid" "Phillip SW Belize" 0.2 15 7 "intermediate" 0.358846297914846
1602 "Ellipsoid" "Phillip SW Belize" 0.2 15 7 "low" 0.641153702085154
1603 "Disk" "Lake Charles" 0.2 15 7 "high" 0.0159820202272444
1603 "Disk" "Lake Charles" 0.2 15 7 "intermediate" 0.333749531776751
1603 "Disk" "Lake Charles" 0.2 15 7 "low" 0.650268447996004
1604 "Ellipsoid" "Lake Charles" 0.2 15 7 "high" 0
1604 "Ellipsoid" "Lake Charles" 0.2 15 7 "intermediate" 0.365963291297291
1604 "Ellipsoid" "Lake Charles" 0.2 15 7 "low" 0.634036708702709
1605 "Disk" "McMinnville" 0.2 15 7 "high" 0.000998876264202772
1605 "Disk" "McMinnville" 0.2 15 7 "intermediate" 0.377575227868648
1605 "Disk" "McMinnville" 0.2 15 7 "low" 0.621425895867149
1606 "Ellipsoid" "McMinnville" 0.2 15 7 "high" 0
1606 "Ellipsoid" "McMinnville" 0.2 15 7 "intermediate" 0.354351354725933
1606 "Ellipsoid" "McMinnville" 0.2 15 7 "low" 0.645648645274067
1607 "Disk" "Lindenberg" 0.2 15 7 "high" 0.000624297665126732
1607 "Disk" "Lindenberg" 0.2 15 7 "intermediate" 0.402172555874641
1607 "Disk" "Lindenberg" 0.2 15 7 "low" 0.597203146460232
1608 "Ellipsoid" "Lindenberg" 0.2 15 7 "high" 0
1608 "Ellipsoid" "Lindenberg" 0.2 15 7 "intermediate" 0.383818204519915
1608 "Ellipsoid" "Lindenberg" 0.2 15 7 "low" 0.616181795480085
1609 "Disk" "Croker river" 0.2 15 7 "high" 0
1609 "Disk" "Croker river" 0.2 15 7 "intermediate" 0.349981271070046
1609 "Disk" "Croker river" 0.2 15 7 "low" 0.650018728929954
1610 "Ellipsoid" "Croker river" 0.2 15 7 "high" 0
1610 "Ellipsoid" "Croker river" 0.2 15 7 "intermediate" 0.30827818703958
1610 "Ellipsoid" "Croker river" 0.2 15 7 "low" 0.69172181296042
1611 "Disk" "Phillip SW Belize" 0.15 15 7 "high" 0.0550630540641778
1611 "Disk" "Phillip SW Belize" 0.15 15 7 "intermediate" 0.379947558996129
1611 "Disk" "Phillip SW Belize" 0.15 15 7 "low" 0.564989386939693
1612 "Ellipsoid" "Phillip SW Belize" 0.15 15 7 "high" 0.0373330003745786
1612 "Ellipsoid" "Phillip SW Belize" 0.15 15 7 "intermediate" 0.440629292046448
1612 "Ellipsoid" "Phillip SW Belize" 0.15 15 7 "low" 0.522037707578974
1613 "Disk" "Lake Charles" 0.15 15 7 "high" 0.0635535023099014
1613 "Disk" "Lake Charles" 0.15 15 7 "intermediate" 0.400299662879261
1613 "Disk" "Lake Charles" 0.15 15 7 "low" 0.536146834810838
1614 "Ellipsoid" "Lake Charles" 0.15 15 7 "high" 0.0217255587464103
1614 "Ellipsoid" "Lake Charles" 0.15 15 7 "intermediate" 0.455487576476464
1614 "Ellipsoid" "Lake Charles" 0.15 15 7 "low" 0.522786864777126
1615 "Disk" "McMinnville" 0.15 15 7 "high" 0.0494443750780372
1615 "Disk" "McMinnville" 0.15 15 7 "intermediate" 0.44862030216007
1615 "Disk" "McMinnville" 0.15 15 7 "low" 0.501935322761893
1616 "Ellipsoid" "McMinnville" 0.15 15 7 "high" 0.00237233112748158
1616 "Ellipsoid" "McMinnville" 0.15 15 7 "intermediate" 0.472468472967911
1616 "Ellipsoid" "McMinnville" 0.15 15 7 "low" 0.525159195904607
1617 "Disk" "Lindenberg" 0.15 15 7 "high" 0.0310900237233113
1617 "Disk" "Lindenberg" 0.15 15 7 "intermediate" 0.493444874516169
1617 "Disk" "Lindenberg" 0.15 15 7 "low" 0.475465101760519
1618 "Ellipsoid" "Lindenberg" 0.15 15 7 "high" 0.00923960544387564
1618 "Ellipsoid" "Lindenberg" 0.15 15 7 "intermediate" 0.487077038331877
1618 "Ellipsoid" "Lindenberg" 0.15 15 7 "low" 0.503683356224248
1619 "Disk" "Croker river" 0.15 15 7 "high" 0
1619 "Disk" "Croker river" 0.15 15 7 "intermediate" 0.561618179548009
1619 "Disk" "Croker river" 0.15 15 7 "low" 0.438381820451992
1620 "Ellipsoid" "Croker river" 0.15 15 7 "high" 0
1620 "Ellipsoid" "Croker river" 0.15 15 7 "intermediate" 0.47921088775128
1620 "Ellipsoid" "Croker river" 0.15 15 7 "low" 0.52078911224872
1621 "Disk" "Phillip SW Belize" 0.1 15 7 "high" 0.121238606567611
1621 "Disk" "Phillip SW Belize" 0.1 15 7 "intermediate" 0.391934074166563
1621 "Disk" "Phillip SW Belize" 0.1 15 7 "low" 0.486827319265826
1622 "Ellipsoid" "Phillip SW Belize" 0.1 15 7 "high" 0.0997627668872518
1622 "Ellipsoid" "Phillip SW Belize" 0.1 15 7 "intermediate" 0.453864402547134
1622 "Ellipsoid" "Phillip SW Belize" 0.1 15 7 "low" 0.446372830565614
1623 "Disk" "Lake Charles" 0.1 15 7 "high" 0.146460232238731
1623 "Disk" "Lake Charles" 0.1 15 7 "intermediate" 0.396429017355475
1623 "Disk" "Lake Charles" 0.1 15 7 "low" 0.457110750405793
1624 "Ellipsoid" "Lake Charles" 0.1 15 7 "high" 0.112873017854913
1624 "Ellipsoid" "Lake Charles" 0.1 15 7 "intermediate" 0.443875639905107
1624 "Ellipsoid" "Lake Charles" 0.1 15 7 "low" 0.44325134223998
1625 "Disk" "McMinnville" 0.1 15 7 "high" 0.131726807341741
1625 "Disk" "McMinnville" 0.1 15 7 "intermediate" 0.467099513047821
1625 "Disk" "McMinnville" 0.1 15 7 "low" 0.401173679610438
1626 "Ellipsoid" "McMinnville" 0.1 15 7 "high" 0.0616806093145212
1626 "Ellipsoid" "McMinnville" 0.1 15 7 "intermediate" 0.506804844549881
1626 "Ellipsoid" "McMinnville" 0.1 15 7 "low" 0.431514546135597
1627 "Disk" "Lindenberg" 0.1 15 7 "high" 0.130977650143588
1627 "Disk" "Lindenberg" 0.1 15 7 "intermediate" 0.483955550006243
1627 "Disk" "Lindenberg" 0.1 15 7 "low" 0.385066799850169
1628 "Ellipsoid" "Lindenberg" 0.1 15 7 "high" 0.0682981645648645
1628 "Ellipsoid" "Lindenberg" 0.1 15 7 "intermediate" 0.525284055437633
1628 "Ellipsoid" "Lindenberg" 0.1 15 7 "low" 0.406417779997503
1629 "Disk" "Croker river" 0.1 15 7 "high" 0.032088899987514
1629 "Disk" "Croker river" 0.1 15 7 "intermediate" 0.682107628917468
1629 "Disk" "Croker river" 0.1 15 7 "low" 0.285803471095018
1630 "Ellipsoid" "Croker river" 0.1 15 7 "high" 0.00337120739168436
1630 "Ellipsoid" "Croker river" 0.1 15 7 "intermediate" 0.60556873517293
1630 "Ellipsoid" "Croker river" 0.1 15 7 "low" 0.391060057435385
1631 "Disk" "Phillip SW Belize" 0.05 15 7 "high" 0.220751654388813
1631 "Disk" "Phillip SW Belize" 0.05 15 7 "intermediate" 0.375577475340242
1631 "Disk" "Phillip SW Belize" 0.05 15 7 "low" 0.403670870270945
1632 "Ellipsoid" "Phillip SW Belize" 0.05 15 7 "high" 0.202647022100137
1632 "Ellipsoid" "Phillip SW Belize" 0.05 15 7 "intermediate" 0.417779997502809
1632 "Ellipsoid" "Phillip SW Belize" 0.05 15 7 "low" 0.379572980397053
1633 "Disk" "Lake Charles" 0.05 15 7 "high" 0.226370333374953
1633 "Disk" "Lake Charles" 0.05 15 7 "intermediate" 0.397303034086653
1633 "Disk" "Lake Charles" 0.05 15 7 "low" 0.376326632538394
1634 "Ellipsoid" "Lake Charles" 0.05 15 7 "high" 0.20526907229367
1634 "Ellipsoid" "Lake Charles" 0.05 15 7 "intermediate" 0.42689474341366
1634 "Ellipsoid" "Lake Charles" 0.05 15 7 "low" 0.367836184292671
1635 "Disk" "McMinnville" 0.05 15 7 "high" 0.210263453614683
1635 "Disk" "McMinnville" 0.05 15 7 "intermediate" 0.464852041453365
1635 "Disk" "McMinnville" 0.05 15 7 "low" 0.324884504931952
1636 "Ellipsoid" "McMinnville" 0.05 15 7 "high" 0.177675115495068
1636 "Ellipsoid" "McMinnville" 0.05 15 7 "intermediate" 0.472593332500936
1636 "Ellipsoid" "McMinnville" 0.05 15 7 "low" 0.349731552003996
1637 "Disk" "Lindenberg" 0.05 15 7 "high" 0.208889998751405
1637 "Disk" "Lindenberg" 0.05 15 7 "intermediate" 0.488575352728181
1637 "Disk" "Lindenberg" 0.05 15 7 "low" 0.302534648520415
